--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
156,Péter Gulácsi,hu HUN,GK,RB Leipzig,34,1990,30,30,2631,29.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb2ccd8
157,Robert Gumny,pl POL,MF,Augsburg,26,1998,7,2,271,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1df0c0b9
158,Christian Günter,de GER,DF,Freiburg,31,1993,29,27,2314,25.7,2,2,4,2,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches,8593f88c
159,Janik Haberer,de GER,MF,Union Berlin,30,1994,28,21,1696,18.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,70dcf94d
160,Robin Hack,de GER,MF,Gladbach,25,1998,33,27,2172,24.1,4,7,11,4,0,0,4,0,0.17,0.29,0.46,0.17,0.46,Matches,0174ba21
161,Amadou Haidara,ml MLI,MF,RB Leipzig,26,1998,28,16,1320,14.7,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,92432bc6
162,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27,1997,22,12,1284,14.3,1,1,2,1,0,0,4,1,0.07,0.07,0.14,0.07,0.14,Matches,2e77d607
163,Phil Harres,de GER,FW,Holstein Kiel,22,2002,26,17,1544,17.2,8,1,9,8,0,0,3,0,0.47,0.06,0.52,0.47,0.52,Matches,07db670d
164,Ramon Hendriks,nl NED,DF,Stuttgart,23,2001,25,10,1154,12.8,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,5a28ad23
165,Paul Hennrich,de GER,MF,Hoffenheim,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffaf1c99
166,Benjamin Henrichs,de GER,DFMF,RB Leipzig,27,1997,15,10,935,10.4,0,2,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,0a89e877
167,Mario Hermoso,es ESP,DF,Leverkusen,29,1995,4,3,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,555f3a0b
168,Piero Hincapié,ec ECU,DF,Leverkusen,22,2002,32,28,2670,29.7,2,2,4,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,Matches,0c7a48f8
169,Adam Hložek,cz CZE,FWMF,Hoffenheim,22,2002,27,22,1871,20.8,8,4,12,8,0,0,2,0,0.38,0.19,0.58,0.38,0.58,Matches,5521f419
170,Nicolas Höfler,de GER,MF,Freiburg,34,1990,20,7,794,8.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5d8e331f
171,Jonas Hofmann,de GER,MF,Leverkusen,32,1992,11,4,356,4.0,2,1,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,Matches,2903a856
172,Philipp Hofmann,de GER,FW,Bochum,31,1993,32,27,2277,25.3,3,3,6,3,0,0,4,0,0.12,0.12,0.24,0.12,0.24,Matches,877bc844
173,Lucas Höler,de GER,FWMF,Freiburg,30,1994,31,21,1867,20.7,6,4,10,6,0,1,3,0,0.29,0.19,0.48,0.29,0.48,Matches,ca618d23
174,Benedict Hollerbach,de GER,FWMF,Union Berlin,23,2001,34,30,2540,28.2,9,1,10,9,0,0,3,0,0.32,0.04,0.35,0.32,0.35,Matches,2a158218
175,Lewis Holtby,de GER,MF,Holstein Kiel,33,1990,25,13,1238,13.8,0,1,1,0,0,0,1,1,0.00,0.07,0.07,0.00,0.07,Matches,410ab123
176,Gerrit Holtmann,ph PHI,MFDF,Bochum,29,1995,23,12,1136,12.6,2,1,3,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches,2979c05a
177,Franck Honorat,fr FRA,MF,Gladbach,27,1996,19,18,1439,16.0,4,7,11,4,0,0,0,0,0.25,0.44,0.69,0.25,0.69,Matches,db7849ca
178,Mathias Honsak,at AUT,MFFW,Heidenheim,27,1996,22,12,1181,13.1,5,1,6,5,0,0,1,0,0.38,0.08,0.46,0.38,0.46,Matches,3dbdbb6a
179,Timo Horn,de GER,GK,Bochum,31,1993,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3cd9e95a
180,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34,1989,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
181,Robin Hranáč,cz CZE,DF,Hoffenheim,24,2000,4,2,219,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,95d5aea2
182,Hong Hyunseok,kr KOR,MF,Mainz 05,25,1999,23,4,530,5.9,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,9a234cc9
183,Oscar Højlund,dk DEN,MF,Frankfurt,19,2005,20,7,722,8.0,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,3e2bbae6
184,Arijon Ibrahimović,de GER,MF,Bayern Munich,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5c4fd91
185,Andrej Ilic,rs SRB,FW,Union Berlin,24,2000,16,11,937,10.4,7,0,7,6,1,1,1,0,0.67,0.00,0.67,0.58,0.58,Matches,cd2cb5bb
186,Jackson Irvine,au AUS,MF,St Pauli,31,1993,29,29,2610,29.0,0,6,6,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,4637747c
187,Ko Itakura,jp JPN,DF,Gladbach,27,1997,31,31,2790,31.0,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,97d545ae
188,Hiroki Ito,jp JPN,DF,Bayern Munich,25,1999,6,3,250,2.8,1,0,1,1,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,204dded0
189,Marko Ivezić,rs SRB,DF,Holstein Kiel,22,2001,23,18,1657,18.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,964f4f30
190,Lee Jae-sung,kr KOR,MF,Mainz 05,31,1992,33,31,2650,29.4,7,6,13,7,0,0,4,0,0.24,0.20,0.44,0.24,0.44,Matches,34b0387f
191,Kristijan Jakić,hr CRO,MF,Augsburg,27,1997,31,27,2306,25.6,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,a8ee54ad
192,Luca Jaquez,ch SUI,DF,Stuttgart,21,2003,5,2,253,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a400da8e
193,Dominik Javorček,sk SVK,MFDF,Holstein Kiel,21,2002,13,4,386,4.3,0,2,2,0,0,0,2,0,0.00,0.47,0.47,0.00,0.47,Matches,3a2cf67d
194,Finn Jeltsch,de GER,DF,Stuttgart,18,2006,12,9,780,8.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,227c9f36
195,Fredrik Jensen,fi FIN,MFFW,Augsburg,26,1997,20,9,763,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3eeb80e0
196,Moritz Jenz,de GER,DF,Mainz 05,25,1999,19,18,1600,17.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,ee644761
197,Carl Johansson,se SWE,DF,Holstein Kiel,30,1994,10,7,568,6.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,02f7a79a
198,Anthony Jung,de GER,DF,Werder Bremen,32,1991,28,20,1898,21.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,de838f86
199,Josip Juranović,hr CRO,MFDF,Union Berlin,28,1995,17,13,1159,12.9,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,0a084b35
200,David Jurásek,cz CZE,DFMF,Hoffenheim,23,2000,14,6,619,6.9,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,d7a03bf3
201,Yusuf Kabadayı,de GER,FW,Augsburg,20,2004,5,0,71,0.8,1,0,1,1,0,0,0,0,1.27,0.00,1.27,1.27,1.27,Matches,a4a94bb2
202,Almugera Kabar,de GER,DF,Dortmund,18,2006,5,1,137,1.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,02a10dc0
203,Issa Kaboré,bf BFA,MF,Werder Bremen,23,2001,9,3,308,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c066d1a5
204,Pavel Kadeřábek,cz CZE,MFDF,Hoffenheim,32,1992,24,18,1576,17.5,2,0,2,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches,79c90e45
205,Jakub Kamiński,pl POL,MFDF,Wolfsburg,22,2002,22,12,1130,12.6,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,202b3b68
206,Kevin Kampl,si SVN,MF,RB Leipzig,33,1990,26,18,1593,17.7,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,b825a650
207,Harry Kane,eng ENG,FW,Bayern Munich,31,1993,31,28,2381,26.5,26,9,35,17,9,9,5,0,0.98,0.34,1.32,0.64,0.98,Matches,21a66f6a
208,Atakan Karazor,tr TUR,MF,Stuttgart,27,1996,32,31,2618,29.1,2,4,6,2,0,0,10,1,0.07,0.14,0.21,0.07,0.21,Matches,5762be5c
209,Mikkel Kaufmann,dk DEN,FWMF,Heidenheim,23,2001,9,3,372,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6e269dd3
210,Yannik Keitel,de GER,MF,Stuttgart,24,2000,11,2,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d2c580ce
211,Andu Kelati,de GER,MF,Holstein Kiel,21,2002,8,2,288,3.2,1,1,2,1,0,0,2,1,0.31,0.31,0.62,0.31,0.62,Matches,58391f96
212,Thomas Keller,de GER,MFDF,Heidenheim,24,1999,6,2,148,1.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,285c7011
213,Aljoscha Kemlein,de GER,MF,Union Berlin,19,2004,15,11,922,10.2,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,4658e309
214,Luca Kerber,de GER,MF,Heidenheim,22,2002,23,7,783,8.7,2,0,2,2,0,0,4,0,0.23,0.00,0.23,0.23,0.23,Matches,c107935c
215,Rani Khedira,tn TUN,MF,Union Berlin,30,1994,32,31,2723,30.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches,59e4b92e
216,Joshua Kimmich,de GER,MF,Bayern Munich,29,1995,33,32,2847,31.6,3,7,10,3,0,0,4,0,0.09,0.22,0.32,0.09,0.32,Matches,49296448
217,Tim Kleindienst,de GER,FW,Gladbach,28,1995,31,31,2737,30.4,16,7,23,15,1,2,5,1,0.53,0.23,0.76,0.49,0.72,Matches,258a6f4d
218,Lukas Klostermann,de GER,DF,RB Leipzig,28,1996,28,20,1838,20.4,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,ca8033cb
219,Ansgar Knauff,de GER,MF,Frankfurt,22,2002,30,18,1597,17.7,4,5,9,4,0,0,3,0,0.23,0.28,0.51,0.23,0.51,Matches,19a967ab
220,Magnus Knudsen,no NOR,MF,Holstein Kiel,23,2001,31,22,1850,20.6,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,a48fb0c7
221,Gregor Kobel,ch SUI,GK,Dortmund,26,1997,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
222,Robin Koch,de GER,DF,Frankfurt,28,1996,30,30,2586,28.7,3,0,3,3,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,ea6bc03a
223,Derrick Köhn,gh GHA,MFDF,Werder Bremen,25,1999,27,14,1343,14.9,2,2,4,2,0,0,2,0,0.13,0.13,0.27,0.13,0.27,Matches,b735b590
224,Dominik Kohr,de GER,DFMF,Mainz 05,30,1994,28,28,2295,25.5,2,0,2,2,0,0,11,1,0.08,0.00,0.08,0.08,0.08,Matches,0fbecd11
225,Marco Komenda,hr CRO,DF,Holstein Kiel,27,1996,19,17,1307,14.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e7efcdb8
226,Mert Kömür,de GER,MF,Augsburg,19,2005,20,5,654,7.3,2,1,3,2,0,0,1,0,0.28,0.14,0.41,0.28,0.41,Matches,ec68a918
227,Kacper Koscierski,de GER,DF,Bochum,17,2007,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68dca6f9
228,Henri Koudossou,de GER,MF,Augsburg,24,1999,21,4,748,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2b9745cb
229,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20,2003,30,28,2468,27.4,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,cba21b0d
230,Matej Kovar,cz CZE,GK,Leverkusen,24,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc67a0e1
231,Andrej Kramarić,hr CRO,MF,Hoffenheim,33,1991,32,32,2767,30.7,11,8,19,8,3,3,4,0,0.36,0.26,0.62,0.26,0.52,Matches,603cb947
232,Frans Krätzig,de GER,MFDF,Heidenheim,21,2003,16,15,1217,13.5,1,2,3,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,Matches,1fc08838
233,Frans Krätzig,de GER,DF,Stuttgart,21,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1fc08838
234,Tom Krauß,de GER,MF,Bochum,23,2001,14,13,1077,12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f77012e
235,Rasmus Kristensen,dk DEN,DFMF,Frankfurt,27,1997,30,28,2513,27.9,5,3,8,5,0,0,4,0,0.18,0.11,0.29,0.18,0.29,Matches,39769cff
236,Lukas Kübler,de GER,DF,Freiburg,31,1992,28,22,1842,20.5,5,1,6,5,0,0,5,0,0.24,0.05,0.29,0.24,0.29,Matches,2a29eb9b
237,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7c26e61
238,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26,1998,7,0,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1e2057aa
239,Nediljko Labrović,hr CRO,GK,Augsburg,24,1999,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,208fc867
240,Konrad Laimer,at AUT,DF,Bayern Munich,27,1997,29,19,1699,18.9,2,2,4,2,0,0,8,0,0.11,0.11,0.21,0.11,0.21,Matches,c1b7847c
241,Stefan Lainer,at AUT,DF,Gladbach,31,1992,21,6,757,8.4,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,4aea5077
242,Hugo Larsson,se SWE,MF,Frankfurt,20,2004,33,28,2393,26.6,3,1,4,3,0,0,2,0,0.11,0.04,0.15,0.11,0.15,Matches,00c9a283
243,Diogo Leite,pt POR,DF,Union Berlin,25,1999,30,29,2546,28.3,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches,c4987edc
244,Maxim Leitsch,de GER,DF,Mainz 05,26,1998,14,6,674,7.5,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,7e12a98d
245,Jamie Leweling,de GER,MF,Stuttgart,23,2001,27,22,1663,18.5,2,2,4,2,0,0,4,0,0.11,0.11,0.22,0.11,0.22,Matches,13fe7b69
246,Philipp Lienhart,at AUT,DF,Freiburg,28,1996,32,31,2770,30.8,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,302527b2
247,Marin Ljubicic,hr CRO,FW,Union Berlin,22,2002,13,1,281,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.64,0.32,0.64,Matches,774b7f08
248,Anthony Losilla,fr FRA,MF,Bochum,38,1986,21,13,1137,12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,07c7eb0c
249,Yannik Lührs,de GER,DF,Dortmund,20,2003,3,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10e5f256
250,Castello Lukeba,fr FRA,DF,RB Leipzig,21,2002,23,18,1577,17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5b9512c5
251,Senne Lynen,be BEL,MF,Werder Bremen,25,1999,32,32,2733,30.4,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches,0ed60738
252,Shuto Machino,jp JPN,FWMF,Holstein Kiel,24,1999,32,23,1953,21.7,11,2,13,9,2,2,2,0,0.51,0.09,0.60,0.41,0.51,Matches,964dde35
253,Arne Maier,de GER,MF,Augsburg,25,1999,28,7,938,10.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,ab700320
254,Patrick Mainka,de GER,DF,Heidenheim,29,1994,34,34,3060,34.0,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,dd9caa07
255,Lovro Majer,hr CRO,MF,Wolfsburg,26,1998,9,3,304,3.4,2,1,3,1,1,1,1,0,0.59,0.30,0.89,0.30,0.59,Matches,fc46aab1
256,Jordy Makengo,fr FRA,DF,Freiburg,22,2001,19,7,745,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,14b09c41
257,Jarzinho Malanga,de GER,MF,Stuttgart,18,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d17b4d71
258,Julián Malatini,ar ARG,DF,Werder Bremen,23,2001,10,5,454,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches,8b84b707
259,Donyell Malen,nl NED,MF,Dortmund,25,1999,14,6,614,6.8,3,0,3,3,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches,116c35df
260,Lennard Maloney,us USA,DFMF,Mainz 05,24,1999,5,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,75402e99
261,Lennard Maloney,us USA,MFDF,Heidenheim,24,1999,11,10,760,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,75402e99
262,Johan Manzambi,ch SUI,MF,Freiburg,18,2005,11,4,335,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.81,0.54,0.81,Matches,8fcf0e12
263,Omar Marmoush,eg EGY,FWMF,Frankfurt,25,1999,17,17,1448,16.1,15,9,24,13,2,2,2,0,0.93,0.56,1.49,0.81,1.37,Matches,0e0102eb
264,Giorgos Masouras,gr GRE,FW,Bochum,30,1994,14,12,1055,11.7,2,1,3,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matches,9d689a5b
265,Erhan Mašović,rs SRB,DFMF,Bochum,25,1998,16,10,910,10.1,1,1,2,1,0,0,2,0,0.10,0.10,0.20,0.10,0.20,Matches,a396fb61
266,Igor Matanović,hr CRO,FW,Frankfurt,21,2003,16,2,312,3.5,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,948e1292
267,Chrislain Matsima,fr FRA,DF,Augsburg,22,2002,30,28,2551,28.3,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches,cf1ef7ec
268,Jean Mattéo Bahoya,fr FRA,MF,Frankfurt,19,2005,24,10,921,10.2,2,3,5,2,0,0,3,0,0.20,0.29,0.49,0.20,0.49,Matches,70d4c949
269,Maurides,br BRA,FW,St Pauli,30,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b0e50531
270,Jakov Medić,hr CRO,DF,Bochum,25,1998,23,17,1603,17.8,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,5f5ebdae
271,Connor Metcalfe,au AUS,MFFW,St Pauli,24,1999,10,3,358,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,73ce4d7d
272,Karol Mets,ee EST,DF,St Pauli,31,1993,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ef2ad14e
273,Alexander Meyer,de GER,GK,Dortmund,33,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b56dd813
274,Florian Micheler,at AUT,MF,Hoffenheim,19,2005,1,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0024cb81
275,Enzo Millot,fr FRA,MF,Stuttgart,22,2002,29,22,1843,20.5,6,5,11,6,0,1,9,0,0.29,0.24,0.54,0.29,0.54,Matches,f76022e7
276,Kim Min-jae,kr KOR,DF,Bayern Munich,27,1996,27,27,2283,25.4,2,0,2,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,e0f8151c
277,Maximilian Mittelstädt,de GER,DFMF,Stuttgart,27,1997,31,28,2469,27.4,1,7,8,1,0,0,5,0,0.04,0.26,0.29,0.04,0.29,Matches,88d4144a
278,Koji Miyoshi,jp JPN,MFFW,Bochum,27,1997,15,6,464,5.2,1,0,1,1,0,0,0,1,0.19,0.00,0.19,0.19,0.19,Matches,77bf714c
279,Max Moerstedt,de GER,FWMF,Hoffenheim,18,2006,12,5,451,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,710045fb
280,David Mokwa,fr FRA,FW,Hoffenheim,20,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8bd4ad4
281,Steve Mounié,bj BEN,MF,Augsburg,29,1994,16,1,347,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,19ba6c6d
282,Nordi Mukiele,fr FRA,DFMF,Leverkusen,26,1997,15,10,899,10.0,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,ac73ec79
283,Florian Müller,de GER,GK,Freiburg,26,1997,9,8,753,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbac6ec9
284,Kevin Müller,de GER,GK,Heidenheim,33,1991,33,33,2939,32.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f256f213
285,Marius Müller,de GER,GK,Wolfsburg,31,1993,6,5,475,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04ac779b
286,Thomas Müller,de GER,MFFW,Bayern Munich,34,1989,30,12,1225,13.6,1,4,5,1,0,0,3,0,0.07,0.29,0.37,0.07,0.37,Matches,3c6089ab
287,Jamal Musiala,de GER,MF,Bayern Munich,21,2003,25,21,1798,20.0,12,2,14,12,0,0,3,0,0.60,0.10,0.70,0.60,0.70,Matches,2c0558b8
288,Florent Muslija,xk KVX,FWMF,Freiburg,26,1998,9,0,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae961785
289,Phillipp Mwene,at AUT,MF,Mainz 05,30,1994,32,32,2607,29.0,1,4,5,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17,Matches,2ff76adc
290,Joakim Mæhle,dk DEN,DFMF,Wolfsburg,27,1997,28,25,2188,24.3,3,4,7,3,0,0,6,0,0.12,0.16,0.29,0.12,0.29,Matches,c459a650
291,Nathan N'Goumou,cm CMR,MF,Gladbach,24,2000,19,9,828,9.2,2,1,3,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches,e110ea4b
292,Stanley N'Soki,fr FRA,DF,Hoffenheim,25,1999,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,61590953
293,Nikolas Nartey,dk DEN,MF,Stuttgart,24,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30261ba1
294,Paul Nebel,de GER,MF,Mainz 05,21,2002,31,26,2345,26.1,10,4,14,10,0,0,5,1,0.38,0.15,0.54,0.38,0.54,Matches,1b6d8083
295,Kosta Nedeljković,rs SRB,DFMF,RB Leipzig,18,2005,10,6,479,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c70be9cf
296,Ivan Nekić,hr CRO,DF,Holstein Kiel,23,2000,1,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5656169
297,David Nemeth,at AUT,DF,St Pauli,23,2001,24,24,2137,23.7,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,da76715c
298,Luca Netz,de GER,DF,Gladbach,21,2003,24,8,969,10.8,0,2,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,e79269bd
299,Manuel Neuer,de GER,GK,Bayern Munich,38,1986,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8778c910
300,Florian Neuhaus,de GER,MF,Gladbach,27,1997,18,2,382,4.2,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,36a59ba4
301,Moritz Nicolas,de GER,GK,Gladbach,26,1997,19,19,1639,18.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,226ddf9d
302,Julian Niehues,de GER,MF,Heidenheim,23,2001,8,0,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5bc27912
303,Justin Njinmah,de GER,FWMF,Werder Bremen,23,2000,26,10,952,10.6,3,2,5,3,0,0,1,0,0.28,0.19,0.47,0.28,0.47,Matches,a45241d5
304,Niels Nkounkou,fr FRA,MFDF,Frankfurt,23,2000,12,4,382,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f5b281e7
305,Felix Nmecha,de GER,MF,Dortmund,23,2000,26,19,1509,16.8,4,1,5,4,0,0,3,0,0.24,0.06,0.30,0.24,0.30,Matches,091c86e2
306,Lukas Nmecha,de GER,FW,Wolfsburg,25,1998,19,3,467,5.2,3,0,3,3,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches,0cc5f4a5
307,Arnaud Nordin,fr FRA,FWMF,Mainz 05,26,1998,6,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b9a9e25
308,Alexander Nübel,de GER,GK,Stuttgart,27,1996,34,34,3060,34.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,afb0c500
309,Antonio Nusa,no NOR,MFDF,RB Leipzig,19,2005,25,16,1558,17.3,3,3,6,3,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches,4ab12002
310,David Odogu,de GER,DF,Wolfsburg,18,2006,3,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a58d68c
311,Tim Oermann,de GER,DF,Bochum,20,2003,29,26,2213,24.6,0,2,2,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,57ec75bf
312,Ifechukwu Ogbus,ch SUI,DF,Freiburg,18,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d41472b7
