--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
155,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,24,3,576,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b8e740fb
156,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,27,2150,23.9,10,4,14,10,0,0,6,0,0.42,0.17,0.59,0.42,0.59,Matches,8e235926
157,Leo Greiml,at AUT,DF,Schalke 04,21,2001,7,3,358,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f9dfb7ae
158,Vincenzo Grifo,it ITA,MFFW,Freiburg,29,1993,33,30,2408,26.8,15,5,20,8,7,8,2,0,0.56,0.19,0.75,0.30,0.49,Matches,54e4866f
159,Lennart Grill,de GER,GK,Union Berlin,23,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,37998008
160,Christian Groß,de GER,MF,Werder Bremen,33,1989,26,23,1886,21.0,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches,14a7af33
161,Brajan Gruda,de GER,MF,Mainz 05,18,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae9b998d
162,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,31,18,1584,17.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1fc4f3d1
163,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,13,12,961,10.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,f2dd9a21
164,Raphaël Guerreiro,pt POR,DFMF,Dortmund,28,1993,27,26,2290,25.4,4,12,16,4,0,0,4,0,0.16,0.47,0.63,0.16,0.63,Matches,048a1cbc
165,Josuha Guilavogui,fr FRA,DFMF,Wolfsburg,31,1990,23,11,1180,13.1,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,e6c43eec
166,Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,20,1646,18.3,11,0,11,9,2,2,4,1,0.60,0.00,0.60,0.49,0.49,Matches,923f4dda
167,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb2ccd8
168,Manuel Gulde,de GER,DF,Freiburg,31,1991,15,8,643,7.1,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,25ab9c9c
169,Robert Gumny,pl POL,DF,Augsburg,24,1998,29,23,2015,22.4,1,2,3,1,0,0,5,1,0.04,0.09,0.13,0.04,0.13,Matches,1df0c0b9
170,Christian Günter,de GER,DFMF,Freiburg,29,1993,33,31,2748,30.5,1,4,5,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,Matches,8593f88c
171,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,30,24,2170,24.1,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,5ad50391
172,Janik Haberer,de GER,MF,Union Berlin,28,1994,32,30,2187,24.3,5,1,6,5,0,0,1,0,0.21,0.04,0.25,0.21,0.25,Matches,70dcf94d
173,Alexander Hack,de GER,DF,Mainz 05,28,1993,19,14,1132,12.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,a5ec3ede
174,André Hahn,de GER,MFFW,Augsburg,31,1990,7,4,391,4.3,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,cd82452e
175,Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,15,1430,15.9,2,1,3,2,0,0,7,0,0.13,0.06,0.19,0.13,0.19,Matches,92432bc6
176,Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,15,1225,13.6,9,3,12,9,0,1,1,0,0.66,0.22,0.88,0.66,0.88,Matches,ba115a40
177,Marcel Halstenberg,de GER,DFMF,RB Leipzig,30,1991,31,17,1557,17.3,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,8ff2354e
178,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,17,17,1497,16.6,1,3,4,1,0,0,5,0,0.06,0.18,0.24,0.06,0.24,Matches,2e77d607
179,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,11,6,498,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f24ea523
180,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,11,9,748,8.3,0,2,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,f24ea523
181,Makoto Hasebe,jp JPN,DF,Frankfurt,38,1984,18,15,1306,14.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ab16552
182,Thorgan Hazard,be BEL,MFDF,Dortmund,29,1993,14,2,464,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,50871bcc
183,Jonas Hector,de GER,DF,Köln,32,1990,32,32,2824,31.4,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,c2009df3
184,Dominique Heintz,de GER,DF,Bochum,28,1993,11,8,795,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,699fb8db
185,Benjamin Henrichs,de GER,DFMF,RB Leipzig,25,1997,30,23,2188,24.3,2,2,4,2,0,0,8,0,0.08,0.08,0.16,0.08,0.16,Matches,0a89e877
186,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,7,6,476,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c3ee18ef
187,Patrick Herrmann,de GER,FWMF,Gladbach,31,1991,21,0,164,1.8,1,0,1,1,0,0,2,0,0.55,0.00,0.55,0.55,0.55,Matches,dfb6490a
188,Piero Hincapié,ec ECU,DFMF,Leverkusen,20,2002,30,27,2457,27.3,1,1,2,1,0,0,13,3,0.04,0.04,0.07,0.04,0.07,Matches,0c7a48f8
189,Adam Hložek,cz CZE,FWMF,Leverkusen,20,2002,29,16,1286,14.3,5,3,8,5,0,0,2,0,0.35,0.21,0.56,0.35,0.56,Matches,5521f419
190,Nicolas Höfler,de GER,MF,Freiburg,32,1990,32,32,2816,31.3,0,1,1,0,0,0,9,1,0.00,0.03,0.03,0.00,0.03,Matches,5d8e331f
191,Jonas Hofmann,de GER,MF,Gladbach,30,1992,31,30,2680,29.8,12,9,21,12,0,1,2,0,0.40,0.30,0.71,0.40,0.71,Matches,2903a856
192,Philipp Hofmann,de GER,FW,Bochum,29,1993,34,31,2631,29.2,8,2,10,8,0,0,5,0,0.27,0.07,0.34,0.27,0.34,Matches,877bc844
193,Lucas Höler,de GER,FWMF,Freiburg,28,1994,26,16,1503,16.7,5,2,7,5,0,0,1,0,0.30,0.12,0.42,0.30,0.42,Matches,ca618d23
194,Gerrit Holtmann,ph PHI,MFFW,Bochum,27,1995,23,8,945,10.5,1,1,2,1,0,0,0,0,0.10,0.10,0.19,0.10,0.19,Matches,2979c05a
195,Jannes Horn,de GER,DF,Bochum,25,1997,2,1,59,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2b83fa49
196,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33,33,2969,33.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
197,Timo Hübers,de GER,DF,Köln,26,1996,29,28,2559,28.4,3,0,3,3,0,0,8,0,0.11,0.00,0.11,0.11,0.11,Matches,94302c52
198,Callum Hudson-Odoi,eng ENG,MFFW,Leverkusen,21,2000,14,7,605,6.7,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,15f3ec41
199,Mats Hummels,de GER,DF,Dortmund,33,1988,30,24,2018,22.4,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,05d548d8
200,Denis Huseinbasic,ba BIH,MFFW,Köln,21,2001,24,7,791,8.8,4,1,5,4,0,0,3,0,0.46,0.11,0.57,0.46,0.57,Matches,b116c6e3
201,Iago,br BRA,DFMF,Augsburg,25,1997,22,19,1600,17.8,0,2,2,0,0,0,6,1,0.00,0.11,0.11,0.00,0.11,Matches,054849d2
202,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5c4fd91
203,Marcus Ingvartsen,dk DEN,MFFW,Mainz 05,26,1996,28,16,1314,14.6,10,0,10,6,4,4,2,0,0.68,0.00,0.68,0.41,0.41,Matches,271b8617
204,Ko Itakura,jp JPN,DF,Gladbach,25,1997,24,22,1981,22.0,0,2,2,0,0,0,1,2,0.00,0.09,0.09,0.00,0.09,Matches,97d545ae
205,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,30,29,2561,28.5,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,204dded0
206,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,1,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8bf58a80
207,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,24,1894,21.0,7,5,12,7,0,0,2,0,0.33,0.24,0.57,0.33,0.57,Matches,34b0387f
208,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,16,13,1196,13.3,1,0,1,1,0,0,4,1,0.08,0.00,0.08,0.08,0.08,Matches,a93b6f4e
209,Kristijan Jakić,hr CRO,DFMF,Frankfurt,25,1997,24,17,1460,16.2,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,a8ee54ad
210,Saidy Janko,gm GAM,DF,Bochum,26,1995,20,12,1134,12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,689c9cf4
211,Tony Jantschke,de GER,DF,Gladbach,32,1990,8,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34b54da7
212,Fredrik Jensen,fi FIN,FWMF,Augsburg,24,1997,20,8,924,10.3,2,1,3,2,0,0,1,0,0.19,0.10,0.29,0.19,0.29,Matches,3eeb80e0
213,Moritz Jenz,de GER,DF,Schalke 04,23,1999,11,11,945,10.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ee644761
214,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,17,8,892,9.9,4,2,6,4,0,0,0,0,0.40,0.20,0.61,0.40,0.61,Matches,f36c432f
215,Anthony Jung,de GER,MF,Werder Bremen,30,1991,34,32,2617,29.1,2,5,7,2,0,0,2,0,0.07,0.17,0.24,0.07,0.24,Matches,de838f86
216,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,12,10,935,10.4,2,1,3,1,1,1,0,0,0.19,0.10,0.29,0.10,0.19,Matches,0a084b35
217,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,30,28,2388,26.5,2,2,4,2,0,0,12,2,0.08,0.08,0.15,0.08,0.15,Matches,2d61d13a
218,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,26,17,1665,18.5,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,Matches,79c90e45
219,Florian Kainz,at AUT,MF,Köln,29,1992,32,31,2344,26.0,6,10,16,3,3,3,6,1,0.23,0.38,0.61,0.12,0.50,Matches,94c18565
220,Saša Kalajdžić,at AUT,FW,Stuttgart,25,1997,3,3,233,2.6,0,3,3,0,0,0,1,0,0.00,1.16,1.16,0.00,1.16,Matches,15f24fe7
221,Daichi Kamada,jp JPN,MF,Frankfurt,25,1996,32,25,2265,25.2,9,6,15,6,3,3,3,0,0.36,0.24,0.60,0.24,0.48,Matches,15b287da
222,Jakub Kamiński,pl POL,MFFW,Wolfsburg,20,2002,31,25,2058,22.9,4,2,6,4,0,0,0,0,0.17,0.09,0.26,0.17,0.26,Matches,202b3b68
223,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,8,7,632,7.0,2,0,2,2,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,463503e2
224,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,30,16,1372,15.2,2,2,4,2,0,0,8,0,0.13,0.13,0.26,0.13,0.26,Matches,b825a650
225,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,23,15,1417,15.7,2,0,2,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,b4c816a9
226,Kenan Karaman,tr TUR,MFFW,Schalke 04,28,1994,21,10,976,10.8,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches,8f0f2230
227,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,29,22,1962,21.8,0,1,1,0,0,0,10,0,0.00,0.05,0.05,0.00,0.05,Matches,5762be5c
228,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,4,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,778ccc44
229,Silas Katompa,cd COD,FWMF,Stuttgart,23,1998,30,23,1992,22.1,5,2,7,4,1,1,4,0,0.23,0.09,0.32,0.18,0.27,Matches,de4cac2d
230,Yannik Keitel,de GER,MF,Freiburg,22,2000,22,8,682,7.6,0,2,2,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,Matches,d2c580ce
231,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,31,31,2709,30.1,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,815c314f
232,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,29,25,2244,24.9,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,099e666f
233,Rani Khedira,tn TUN,MF,Union Berlin,28,1994,33,33,2882,32.0,2,0,2,2,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,59e4b92e
234,Luca Kilian,de GER,DF,Köln,22,1999,16,13,1123,12.5,1,0,1,1,0,0,5,2,0.08,0.00,0.08,0.08,0.08,Matches,610aa1e9
235,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,33,32,2809,31.2,5,6,11,4,1,1,6,1,0.16,0.19,0.35,0.13,0.32,Matches,49296448
236,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,90d88154
237,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,15,10,907,10.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ca8033cb
238,Ansgar Knauff,de GER,MF,Frankfurt,20,2002,24,14,1286,14.3,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,19a967ab
239,Robin Knoche,de GER,DF,Union Berlin,30,1992,32,32,2873,31.9,2,3,5,1,1,2,4,0,0.06,0.09,0.16,0.03,0.13,Matches,6bd5cd5d
240,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
241,Dominik Kohr,de GER,MF,Mainz 05,28,1994,30,27,2292,25.5,3,0,3,3,0,0,11,0,0.12,0.00,0.12,0.12,0.12,Matches,0fbecd11
242,Randal Kolo Muani,fr FRA,FW,Frankfurt,23,1998,32,31,2631,29.2,15,11,26,13,2,2,6,1,0.51,0.38,0.89,0.44,0.82,Matches,c0b3669f
243,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab096c6f
244,Manu Koné,fr FRA,MF,Gladbach,21,2001,30,30,2608,29.0,1,1,2,1,0,0,12,0,0.03,0.03,0.07,0.03,0.07,Matches,86574238
245,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,24,17,1523,16.9,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,1f3afdcb
246,Filip Kostić,rs SRB,MF,Frankfurt,29,1992,1,1,74,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b1cd37e6
247,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc366c36
248,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,f1e855eb
249,Alex Král,cz CZE,MF,Schalke 04,24,1998,29,26,2357,26.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e717705a
250,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,31,1991,32,26,2386,26.5,12,4,16,8,4,6,3,0,0.45,0.15,0.60,0.30,0.45,Matches,603cb947
251,Christoph Kramer,de GER,MF,Gladbach,31,1991,29,27,2222,24.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,496aeede
252,Tom Krauß,de GER,MF,Schalke 04,21,2001,32,31,2514,27.9,2,0,2,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,9f77012e
253,Max Kruse,de GER,MF,Wolfsburg,34,1988,5,2,272,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f9446dcd
254,Lukas Kübler,de GER,DFMF,Freiburg,29,1992,22,19,1639,18.2,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches,2a29eb9b
255,Pierre Kunde,cm CMR,MF,Bochum,27,1995,12,3,377,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,9ceb7642
256,Alou Kuol,au AUS,FW,Stuttgart,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1bc3876
257,Daniel Kyereh,gh GHA,MFFW,Freiburg,26,1996,12,7,559,6.2,2,0,2,2,0,0,2,0,0.32,0.00,0.32,0.32,0.32,Matches,2770726a
258,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,24,18,1627,18.1,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,277c49ed
259,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.21,0.00,0.21,0.21,0.21,Matches,22798128
260,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,21,17,1468,16.3,3,0,3,3,0,0,8,0,0.18,0.00,0.18,0.18,0.18,Matches,c1b7847c
261,Stefan Lainer,at AUT,DFMF,Gladbach,29,1992,17,9,817,9.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4aea5077
262,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,15,7,627,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,591477c9
263,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,72984eee
264,Danny Latza,de GER,MF,Schalke 04,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,33b554b7
265,Diogo Leite,pt POR,DF,Union Berlin,23,1999,28,26,2254,25.0,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches,c4987edc
266,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7e12a98d
267,Tim Lemperle,de GER,FW,Köln,20,2002,12,0,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,792ffa71
268,Christopher Lenz,de GER,MFDF,Frankfurt,27,1994,24,13,1290,14.3,0,2,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,bbd86530
269,Jamie Leweling,de GER,FWMF,Union Berlin,21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.34,0.34,0.68,0.34,0.68,Matches,13fe7b69
270,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,29,27,2498,27.8,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,302527b2
271,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,31,27,2403,26.7,3,1,4,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,Matches,d6e53a3a
272,Dimitris Limnios,gr GRE,FWMF,Köln,24,1998,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62c7067a
273,Jesper Lindstrøm,dk DEN,MF,Frankfurt,22,2000,27,22,1679,18.7,7,2,9,7,0,0,2,0,0.38,0.11,0.48,0.38,0.48,Matches,37dc1a48
274,Dejan Ljubičić,at AUT,MF,Köln,24,1997,27,20,1710,19.0,5,1,6,4,1,1,3,0,0.26,0.05,0.32,0.21,0.26,Matches,c455a2b2
275,Anthony Losilla,fr FRA,MF,Bochum,36,1986,31,31,2720,30.2,2,2,4,2,0,0,6,1,0.07,0.07,0.13,0.07,0.13,Matches,07c7eb0c
276,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,24,1997,32,27,2397,26.6,11,3,14,6,5,5,8,0,0.41,0.11,0.53,0.23,0.34,Matches,0c61c77c
277,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a6ab963
278,Arne Maier,de GER,MF,Augsburg,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28,Matches,ab700320
279,Linton Maina,de GER,MFFW,Köln,23,1999,33,27,2239,24.9,3,7,10,3,0,0,1,0,0.12,0.28,0.40,0.12,0.40,Matches,e5d85da8
280,Donyell Malen,nl NED,MFFW,Dortmund,23,1999,26,22,1706,19.0,9,6,15,9,0,0,0,0,0.47,0.32,0.79,0.47,0.79,Matches,116c35df
281,Sadio Mané,sn SEN,MFFW,Bayern Munich,30,1992,25,18,1425,15.8,7,5,12,6,1,2,2,0,0.44,0.32,0.76,0.38,0.69,Matches,c691bfe2
282,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,3,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,706a60e1
283,Omar Marmoush,eg EGY,FWMF,Wolfsburg,23,1999,33,15,1476,16.4,5,1,6,5,0,0,2,0,0.30,0.06,0.37,0.30,0.37,Matches,0e0102eb
284,Eric Martel,de GER,MF,Köln,20,2002,29,23,2019,22.4,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches,92a16062
285,Aarón Martín,es ESP,MFDF,Mainz 05,25,1997,28,20,1847,20.5,5,3,8,5,0,1,3,0,0.24,0.15,0.39,0.24,0.39,Matches,2f3e911a
286,Erhan Mašović,rs SRB,DFMF,Bochum,23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,a396fb61
287,Henning Matriciani,de GER,DF,Schalke 04,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ab3f1bdf
288,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,28,26,2286,25.4,2,1,3,2,0,0,9,1,0.08,0.04,0.12,0.08,0.12,Matches,00963611
289,Philipp Max,de GER,MF,Frankfurt,28,1993,10,8,694,7.7,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,826e8b63
290,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,19,14,1112,12.4,10,2,12,10,0,1,0,0,0.81,0.16,0.97,0.81,0.97,Matches,0e6bc38c
291,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,2,0,71,0.8,1,0,1,1,0,0,0,0,1.27,0.00,1.27,1.27,1.27,Matches,89b3bc5e
292,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,19,11,1075,11.9,1,4,5,1,0,0,0,0,0.08,0.33,0.42,0.08,0.42,Matches,b74277a0
293,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e75129bd
294,Jean-Manuel Mbom,de GER,DFMF,Werder Bremen,22,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a5d7cb9
295,Nathanaël Mbuku,cd COD,FWMF,Augsburg,20,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,46750e9c
296,Thomas Meunier,be BEL,DFMF,Dortmund,30,1991,10,7,585,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e162b013
297,Alexander Meyer,de GER,GK,Dortmund,31,1991,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b56dd813
298,Sven Michel,de GER,FW,Union Berlin,32,1990,21,2,495,5.5,3,1,4,2,1,1,2,0,0.55,0.18,0.73,0.36,0.55,Matches,1e274a0a
299,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,23,9,890,9.9,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,f76022e7
300,Maximilian Mittelstädt,de GER,DFMF,Hertha BSC,25,1997,17,7,849,9.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,88d4144a
301,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,19,7,813,9.0,2,1,3,2,0,0,4,0,0.22,0.11,0.33,0.22,0.33,Matches,34e4343c
302,Tobias Mohr,de GER,DFMF,Schalke 04,26,1995,18,8,839,9.3,0,3,3,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches,9ec9c8b6
303,Clinton Mola,eng ENG,DFMF,Stuttgart,21,2001,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,29ddfb9c
304,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,9,4,410,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,7e82a78f
305,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,26,11,1141,12.7,7,3,10,7,0,0,0,0,0.55,0.24,0.79,0.55,0.79,Matches,6ce43701
306,Florian Müller,de GER,GK,Stuttgart,24,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbac6ec9
307,Thomas Müller,de GER,MFFW,Bayern Munich,32,1989,27,21,1665,18.5,7,8,15,7,0,0,0,0,0.38,0.43,0.81,0.38,0.81,Matches,3c6089ab
308,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,33,26,2198,24.4,12,10,22,12,0,0,1,0,0.49,0.41,0.90,0.49,0.90,Matches,2c0558b8
309,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,6,0,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ff8ec4a
310,Obite N'Dicka,ci CIV,DF,Frankfurt,22,1999,30,30,2692,29.9,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,441197b8
