--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
157,Habib Diarra,sn SEN,MFFW,Strasbourg,20,2004,30,27,2352,26.1,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.27,Matches,6d0fe035
158,Krépin Diatta,sn SEN,DFMF,Monaco,25,1999,19,3,508,5.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,8104e41e
159,Kandet Diawara,gn GUI,MF,Le Havre,24,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f038218
160,Mahamadou Diawara,fr FRA,MF,Le Havre,19,2005,15,6,582,6.5,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,1906b842
161,Mahamadou Diawara,fr FRA,MF,Lyon,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1906b842
162,Bamba Dieng,sn SEN,FW,Angers,24,2000,18,5,532,5.9,3,0,3,2,1,1,1,0,0.51,0.00,0.51,0.34,0.34,Matches,40774c6b
163,Kembo Diliwidi,fr FRA,FW,Lens,18,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd604262
164,Sinaly Diomande,ci CIV,DF,Auxerre,23,2001,23,22,1945,21.6,3,2,5,3,0,0,6,0,0.14,0.09,0.23,0.14,0.23,Matches,6de23ab0
165,Lois Diony,fr FRA,FW,Angers,31,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4be0b467
166,Sérigné Diop,sn SEN,FW,Brest,19,2005,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,21ab03c8
167,Sofiane Diop,ma MAR,MFFW,Nice,24,2000,28,8,1064,11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,Matches,19053e31
168,Andy Diouf,fr FRA,MF,Lens,21,2003,34,27,2225,24.7,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,9b5237b1
169,Yehvann Diouf,sn SEN,GK,Reims,24,1999,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,eedea60b
170,Assane Dioussé,sn SEN,MF,Auxerre,26,1997,17,7,663,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7f622eef
171,Álex Domínguez,es ESP,GK,Toulouse,26,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f240be08
172,Gianluigi Donnarumma,it ITA,GK,PSG,25,1999,24,24,2091,23.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,08f5afaa
173,Sékou Doucoure,fr FRA,DF,Nantes,19,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,135ebd39
174,Désiré Doué,fr FRA,MFFW,PSG,19,2005,31,18,1730,19.2,6,6,12,6,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,9e7483ff
175,Guéla Doué,ci CIV,DFMF,Strasbourg,21,2002,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.03,0.07,0.10,0.03,0.10,Matches,b4ef3fb5
176,Douglas,br BRA,MF,Nantes,27,1997,28,28,2307,25.6,4,2,6,4,0,0,8,0,0.16,0.08,0.23,0.16,0.23,Matches,301c287b
177,Ismaël Doukouré,fr FRA,DFMF,Strasbourg,21,2003,31,31,2639,29.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches,0512a60a
178,Kamory Doumbia,ml MLI,MFFW,Brest,21,2003,30,13,1322,14.7,3,2,5,3,0,0,1,0,0.20,0.14,0.34,0.20,0.34,Matches,9226aa22
179,Amidou Doumbouya,fr FRA,MF,Nice,16,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4d2da61
180,Jean-Kevin Duverne,ht HAI,DF,Nantes,27,1997,9,7,537,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0cbc8baa
181,Stefan Džodić,rs SRB,DF,Montpellier,19,2005,7,2,242,2.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,38ef169e
182,Aron Dønnum,no NOR,MF,Toulouse,26,1998,32,31,2689,29.9,3,2,5,3,0,0,6,0,0.10,0.07,0.17,0.10,0.17,Matches,10cff752
183,Noah Edjouma,fr FRA,MF,Toulouse,18,2005,10,1,171,1.9,2,0,2,2,0,0,0,1,1.05,0.00,1.05,1.05,1.05,Matches,92976f0d
184,Jacques Ekomie,ga GAB,DFMF,Angers,20,2003,18,7,697,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8d5016e6
185,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,22,2002,29,29,2575,28.6,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,830371be
186,Meschak Elia,cd COD,FW,Nantes,26,1997,8,1,170,1.9,1,0,1,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches,5d51b074
187,Breel Embolo,ch SUI,FWMF,Monaco,27,1997,29,19,1841,20.5,6,4,10,6,0,0,5,0,0.29,0.20,0.49,0.29,0.49,Matches,0b4f388a
188,Emanuel Emegha,nl NED,FW,Strasbourg,21,2003,27,27,2293,25.5,14,3,17,14,0,0,5,0,0.55,0.12,0.67,0.55,0.67,Matches,a0c590b9
189,Romain Faivre,fr FRA,MFFW,Brest,26,1998,20,10,899,10.0,3,2,5,2,1,1,2,0,0.30,0.20,0.50,0.20,0.40,Matches,745ca0a3
190,Khalil Fayad,fr FRA,MFFW,Montpellier,20,2004,20,10,1028,11.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,faf00ab8
191,Luiz Felipe,it ITA,DF,Marseille,27,1997,4,2,122,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,15d0c248
192,Zinedine Ferhat,dz ALG,MF,Angers,31,1993,24,8,849,9.4,2,0,2,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,005c0807
193,Edimilson Fernandes,ch SUI,MFDF,Brest,28,1996,19,12,1105,12.3,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,3bb625ac
194,Matias Fernandez-Pardo,be BEL,MFFW,Lille,19,2005,22,12,1065,11.8,4,2,6,4,0,0,4,0,0.34,0.17,0.51,0.34,0.51,Matches,0cdb6a2a
195,Jordan Ferri,fr FRA,MF,Montpellier,32,1992,25,21,1773,19.7,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches,375622c5
196,Karol Fila,pl POL,DF,Strasbourg,26,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,50ac8941
197,Malick Fofana,be BEL,FWMF,Lyon,19,2005,29,16,1589,17.7,5,4,9,5,0,0,2,0,0.28,0.23,0.51,0.28,0.51,Matches,8236f673
198,Rayan Fofana,fr FRA,MF,Lens,18,2006,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ad48a336
199,Seko Fofana,ci CIV,MF,Rennes,29,1995,16,9,844,9.4,1,1,2,1,0,0,3,0,0.11,0.11,0.21,0.11,0.21,Matches,5313ed43
200,Yahia Fofana,ci CIV,GK,Angers,23,2000,33,33,2970,33.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,9d420dad
201,Lamine Fomba,fr FRA,MF,Saint-Étienne,26,1998,7,3,217,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2145368f
202,Przemysław Frankowski,pl POL,MFDF,Lens,29,1995,18,16,1387,15.4,4,2,6,2,2,2,3,0,0.26,0.13,0.39,0.13,0.26,Matches,00a8d210
203,Angelo Fulgini,nc NCL,MF,Lens,27,1996,23,11,1045,11.6,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches,4b96c347
204,Kyogo Furuhashi,jp JPN,FW,Rennes,29,1995,6,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd4d5f81
205,Gauthier Gallon,fr FRA,GK,Rennes,31,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db3164e1
206,Ignatius Ganago,cm CMR,MF,Nantes,25,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,23c63b7f
207,Ulisses Garcia,ch SUI,DFMF,Marseille,28,1996,20,10,930,10.3,2,2,4,2,0,0,2,0,0.19,0.19,0.39,0.19,0.39,Matches,c952f633
208,Jean-Philippe Gbamin,ci CIV,MF,Nantes,28,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6bd603db
209,Mory Gbane,ci CIV,DFMF,Reims,23,2000,13,13,1125,12.5,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,ab8b392c
210,Yann Gboho,fr FRA,MFFW,Toulouse,23,2001,31,27,2333,25.9,5,4,9,5,0,0,2,0,0.19,0.15,0.35,0.19,0.35,Matches,6be41a31
211,Denis Genreau,au AUS,MF,Toulouse,25,1999,8,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,badcdcae
212,Aleksandr Golovin,ru RUS,MF,Monaco,28,1996,19,13,1153,12.8,3,0,3,3,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,3708e9fa
213,André Gomes,pt POR,MF,Lille,31,1993,20,16,1276,14.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1961b2aa
214,Angel Gomes,eng ENG,MF,Lille,23,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,0.12,0.12,0.24,0.12,0.24,Matches,645a3363
215,Andrés Gómez,co COL,MF,Rennes,21,2002,17,2,381,4.2,3,0,3,3,0,0,1,0,0.71,0.00,0.71,0.71,0.71,Matches,76a82373
216,Mathieu Gorgelin,fr FRA,GK,Le Havre,33,1990,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4d3e9033
217,Amine Gouiri,dz ALG,FW,Marseille,24,2000,14,12,1048,11.6,10,3,13,10,0,0,0,0,0.86,0.26,1.12,0.86,1.12,Matches,aad56ca3
218,Amine Gouiri,dz ALG,MFFW,Rennes,24,2000,19,11,1037,11.5,3,2,5,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,Matches,aad56ca3
219,Jonathan Gradit,fr FRA,DF,Lens,31,1992,25,24,2112,23.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,06c48679
220,Samuel Grandsir,fr FRA,FWMF,Le Havre,27,1996,6,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d2448564
221,Mason Greenwood,eng ENG,MFFW,Marseille,22,2001,34,32,2804,31.2,21,5,26,14,7,9,3,0,0.67,0.16,0.83,0.45,0.61,Matches,58eee997
222,Albert Grønbaek,dk DEN,MFFW,Rennes,23,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches,0da5076f
223,Gabriel Gudmundsson,se SWE,DFMF,Lille,25,1999,30,20,1785,19.8,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,d5d22a58
224,Axel Gueguin,fr FRA,FW,Montpellier,19,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6857b4f
225,Evann Guessand,ci CIV,MFFW,Nice,23,2001,33,30,2565,28.5,12,8,20,12,0,0,2,0,0.42,0.28,0.70,0.42,0.70,Matches,b73f17f8
226,Bahereba Guirassy,fr FRA,MF,Nantes,17,2006,19,2,348,3.9,2,0,2,2,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches,a08bb82c
227,Massadio Haïdara,ml MLI,DF,Brest,31,1992,22,20,1678,18.6,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,5167c97e
228,Achraf Hakimi,ma MAR,DF,PSG,25,1998,25,24,2066,23.0,4,6,10,4,0,0,4,0,0.17,0.26,0.44,0.17,0.44,Matches,e42d61c7
229,Florent Hanin,dz ALG,DF,Angers,34,1990,33,31,2672,29.7,1,2,3,1,0,0,2,0,0.03,0.07,0.10,0.03,0.10,Matches,6bfb4303
230,Hákon Haraldsson,is ISL,MF,Lille,21,2003,25,21,1755,19.5,5,3,8,5,0,0,3,0,0.26,0.15,0.41,0.26,0.41,Matches,e2ae54db
231,Amine Harit,ma MAR,MF,Marseille,27,1997,13,8,519,5.8,2,4,6,2,0,0,1,1,0.35,0.69,1.04,0.35,1.04,Matches,e7d59f4f
232,Hans Hateboer,nl NED,DFMF,Rennes,30,1994,26,18,1684,18.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3b333ac3
233,Kjetil Haug,no NOR,GK,Toulouse,26,1998,6,5,498,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3ae48eb
234,Caio Henrique,br BRA,DF,Monaco,27,1997,27,21,1929,21.4,0,6,6,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28,Matches,30af8b93
235,Luis Henrique,br BRA,MF,Marseille,22,2001,33,29,2613,29.0,7,7,14,7,0,0,0,0,0.24,0.24,0.48,0.24,0.48,Matches,f36d5624
236,Lucas Hernández,fr FRA,DF,PSG,28,1996,16,10,877,9.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c3ee18ef
237,Ki-Jana Hoever,nl NED,DFMF,Auxerre,22,2002,30,26,2124,23.6,1,2,3,1,0,0,4,1,0.04,0.08,0.13,0.04,0.13,Matches,9a71e978
238,Cédric Hountondji,bj BEN,DF,Angers,30,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,00891164
239,Ilyes Housni,fr FRA,FW,Le Havre,19,2005,12,3,230,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,910e3cad
240,Pierre Højbjerg,dk DEN,MF,Marseille,28,1995,30,30,2664,29.6,2,4,6,2,0,0,5,0,0.07,0.14,0.20,0.07,0.20,Matches,8b04d6c1
241,Hafiz Ibrahim,ng NGA,FW,Reims,18,2005,11,2,391,4.3,0,1,1,0,0,0,2,1,0.00,0.23,0.23,0.00,0.23,Matches,f4f05099
242,George Ilenikhena,ng NGA,FW,Monaco,17,2006,23,6,717,8.0,3,2,5,3,0,0,0,0,0.38,0.25,0.63,0.38,0.63,Matches,78c3ad07
243,Rareş Ilie,ro ROU,MF,Nice,21,2003,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9f49454
244,Ismaily,br BRA,DF,Lille,34,1990,16,10,904,10.0,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,cf182add
245,Yanis Issoufou,fr FRA,MF,Montpellier,17,2006,4,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d004b30
246,Junya Itō,jp JPN,MFFW,Reims,31,1993,33,31,2690,29.9,4,3,7,4,0,0,1,0,0.13,0.10,0.23,0.13,0.23,Matches,dbd3a428
247,Jérémy Jacquet,fr FRA,DF,Rennes,19,2005,11,11,927,10.3,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,cef70c94
248,Ismail Jakobs,sn SEN,DF,Monaco,24,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a0415710
249,Jordan James,wls WAL,MF,Rennes,20,2004,23,14,1178,13.1,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,f719ad7f
250,Malcolm Jeng,se SWE,DF,Reims,19,2005,3,2,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8dbf56c8
251,John Joe,ie IRL,MF,Reims,20,2003,13,5,545,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd01216a
252,Karl-Johan Johnsson,se SWE,GK,Strasbourg,34,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a56bd2ee
253,Paul Joly,fr FRA,DFMF,Auxerre,24,2000,26,10,1009,11.2,0,1,1,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,Matches,5b4bc323
254,Jota,pt POR,MF,Rennes,25,1999,9,3,334,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,8c5f1522
255,Antoine Joujou,fr FRA,MFFW,Le Havre,21,2003,26,9,943,10.5,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,f9124307
256,Jubal,br BRA,DF,Auxerre,30,1993,30,30,2640,29.3,6,0,6,3,3,4,7,0,0.20,0.00,0.20,0.10,0.10,Matches,56ae428b
257,Abdulai Juma Bah,sl SLE,DF,Lens,18,2006,10,8,686,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7b505397
258,Hamed Junior Traorè,ci CIV,MF,Auxerre,24,2000,26,26,2093,23.3,10,2,12,10,0,0,5,0,0.43,0.09,0.52,0.43,0.52,Matches,570bb4b9
259,Yaya Kader Fofana,ml MLI,MFFW,Reims,20,2004,12,8,634,7.0,1,1,2,1,0,0,4,0,0.14,0.14,0.28,0.14,0.28,Matches,cedc53d2
260,Tino Kadewere,zw ZIM,MF,Nantes,28,1996,12,6,512,5.7,1,2,3,1,0,0,1,0,0.18,0.35,0.53,0.18,0.53,Matches,7d08063d
261,Arnaud Kalimuendo,fr FRA,FW,Rennes,22,2002,33,31,2578,28.6,17,3,20,12,5,8,2,0,0.59,0.10,0.70,0.42,0.52,Matches,bf4c41f9
262,Justin-Noël Kalumba,fr FRA,FW,Angers,19,2004,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32e2163d
263,Warren Kamanzi,no NOR,MF,Toulouse,23,2000,24,11,1022,11.4,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,a426a912
264,Glen Kamara,fi FIN,MF,Rennes,28,1995,13,8,662,7.4,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,4da9191b
265,Noham Kamara,fr FRA,DF,PSG,17,2007,2,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a7cfdea
266,Nordine Kandil,fr FRA,MF,Strasbourg,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5908bc4
267,Lee Kang-in,kr KOR,FWMF,PSG,23,2001,30,19,1663,18.5,6,6,12,6,0,0,1,0,0.32,0.32,0.65,0.32,0.65,Matches,8455ad90
268,Yassine Kechta,ma MAR,MFFW,Le Havre,22,2002,31,25,2096,23.3,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,abefc3af
269,Thilo Kehrer,de GER,DF,Monaco,27,1996,27,27,2383,26.5,4,0,4,4,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,51dbeea9
270,Reda Khadra,de GER,FWMF,Reims,23,2001,4,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88acf83f
271,Wahbi Khazri,tn TUN,FWMF,Montpellier,33,1991,30,10,1118,12.4,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,2677a1de
272,Abdukodir Khusanov,uz UZB,DF,Lens,20,2004,13,11,975,10.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,d17ce930
273,Presnel Kimpembe,fr FRA,DF,PSG,28,1995,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aef6e670
274,Joshua King,no NOR,FWMF,Toulouse,32,1992,28,21,1673,18.6,6,3,9,6,0,0,2,0,0.32,0.16,0.48,0.32,0.48,Matches,43458538
275,Cédric Kipré,ci CIV,DF,Reims,27,1996,28,26,2190,24.3,0,1,1,0,0,0,4,2,0.00,0.04,0.04,0.00,0.04,Matches,9f30e7ed
276,Hervé Koffi,bf BFA,GK,Lens,27,1996,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,faf873a7
277,Philipp Köhn,ch SUI,GK,Monaco,26,1998,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ff74841d
278,Koka,eg EGY,FW,Le Havre,31,1993,16,10,851,9.5,3,1,4,2,1,1,2,0,0.32,0.11,0.42,0.21,0.32,Matches,9fc2531b
279,Randal Kolo Muani,fr FRA,FW,PSG,25,1998,10,2,358,4.0,2,1,3,1,1,1,0,0,0.50,0.25,0.75,0.25,0.50,Matches,c0b3669f
280,Geoffrey Kondogbia,cf CTA,DFMF,Marseille,31,1993,25,22,2020,22.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cce181df
281,Abdoul Koné,fr FRA,DF,Reims,19,2005,4,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c1ebf5d2
282,Amadou Koné,ml MLI,MF,Reims,19,2005,24,17,1293,14.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2eb1ec07
283,Ismaël Koné,ca CAN,MF,Rennes,22,2002,13,4,469,5.2,2,1,3,2,0,0,1,0,0.38,0.19,0.58,0.38,0.58,Matches,e0220b70
284,Ismaël Koné,ca CAN,MF,Marseille,22,2002,8,3,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0220b70
285,Emmanuel Koum Mbondo,fr FRA,FW,Marseille,18,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb3c6ca9
286,Boubakar Kouyaté,ml MLI,DF,Montpellier,27,1997,11,8,756,8.4,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,562a4799
287,Goduine Koyalipou,cf CTA,FW,Lens,24,2000,15,12,885,9.8,4,0,4,4,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches,2659a508
288,Sael Kumbedi,fr FRA,DF,Lyon,19,2005,14,12,951,10.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c385bf49
289,Daler Kuzyaev,ru RUS,MF,Le Havre,31,1993,12,6,567,6.3,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,d4e93bab
290,Khvicha Kvaratskhelia,ge GEO,FW,PSG,23,2001,14,11,916,10.2,4,3,7,4,0,0,0,0,0.39,0.29,0.69,0.39,0.69,Matches,dea88efd
291,Rémy Labeau Lascary,gp GLP,MFFW,Lens,21,2003,14,6,637,7.1,2,1,3,2,0,0,5,0,0.28,0.14,0.42,0.28,0.42,Matches,c90f380c
292,Gaëtan Laborde,fr FRA,FW,Nice,30,1994,28,20,1829,20.3,11,4,15,7,4,4,1,0,0.54,0.20,0.74,0.34,0.54,Matches,7cdda3bf
293,Alexandre Lacazette,fr FRA,FW,Lyon,33,1991,30,24,2051,22.8,15,2,17,10,5,6,5,0,0.66,0.09,0.75,0.44,0.53,Matches,9dbb75ca
294,Younes Lachaab,fr FRA,MF,Lille,19,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fdfe71e8
295,Alban Lafont,ci CIV,GK,Nantes,25,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4e7db402
296,Kenny Lala,mg MAD,DF,Brest,32,1991,30,29,2686,29.8,3,2,5,0,3,3,5,0,0.10,0.07,0.17,0.00,0.07,Matches,770d7eb8
297,Mohamed Lamine Bayo,gn GUI,FW,Lille,26,1998,12,4,309,3.4,2,1,3,2,0,0,1,0,0.58,0.29,0.87,0.58,0.87,Matches,01870104
298,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,27,1997,34,34,3060,34.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,b49729cb
299,Julien Le Cardinal,fr FRA,DF,Brest,26,1997,16,15,1378,15.3,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,547a72ad
300,Jérémy Le Douaron,fr FRA,FW,Brest,26,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88c4d190
301,Benjamin Lecomte,fr FRA,GK,Montpellier,33,1991,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2fa2a875
302,Pierre Lees-Melou,fr FRA,MF,Brest,31,1993,20,17,1526,17.0,2,2,4,2,0,0,7,0,0.12,0.12,0.24,0.12,0.24,Matches,f5044e54
303,Jordan Lefort,mr MTN,DF,Angers,30,1993,34,34,3060,34.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,c3e4ecbb
304,Félix Lemaréchal,fr FRA,MFFW,Strasbourg,20,2003,27,20,1779,19.8,4,3,7,4,0,0,2,0,0.20,0.15,0.35,0.20,0.35,Matches,8ca9415f
305,Donovan Léon,gf GUF,GK,Auxerre,31,1992,32,32,2880,32.0,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,51c83a90
306,Esteban Lepaul,fr FRA,FW,Angers,24,2000,28,18,1629,18.1,9,0,9,9,0,0,2,0,0.50,0.00,0.50,0.50,0.50,Matches,85ce1949
307,Johann Lepenant,fr FRA,MF,Nantes,21,2002,29,23,2048,22.8,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches,1e52971c
308,Louis Leroux,fr FRA,MFDF,Nantes,18,2006,16,8,816,9.1,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches,88972aa9
309,Pol Lirola,es ESP,DF,Marseille,26,1997,19,5,680,7.6,1,2,3,1,0,0,1,1,0.13,0.26,0.40,0.13,0.40,Matches,ff800ed8
310,Gautier Lloris,fr FRA,DF,Le Havre,29,1995,31,31,2768,30.8,2,1,3,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches,ac89503b
311,Bradley Locko,fr FRA,DF,Brest,22,2002,2,1,97,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,40221fa7
312,Elysée Logbo,fr FRA,FW,Le Havre,20,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,daa11a4f
313,Anthony Lopes,pt POR,GK,Nantes,33,1990,18,18,1563,17.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f00de885
314,Jordan Lotomba,ch SUI,DFMF,Nice,25,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fc4cf6a7
