--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
157,Charles De Ketelaere,be BEL,FWMF,Atalanta,22,2001,35,25,2026,22.5,10,8,18,9,1,1,1,0,0.44,0.36,0.80,0.40,0.76,Matches,2ef7c612
158,Mattia De Sciglio,it ITA,DF,Juventus,30,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae4e2852
159,Lorenzo De Silvestri,it ITA,DF,Bologna,35,1988,15,7,674,7.5,2,0,2,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,e74f0e59
160,Koni De Winter,be BEL,DF,Genoa,21,2002,29,26,2380,26.4,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,f4797849
161,Grégoire Defrel,mq MTQ,MFFW,Sassuolo,32,1991,20,7,757,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,Matches,854ee61a
162,Alessandro Deiola,it ITA,MF,Cagliari,27,1995,27,19,1608,17.9,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,7f267d66
163,Alessandro Dellavalle,it ITA,DF,Torino,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,227f25be
164,Diego Demme,de GER,MF,Napoli,31,1991,2,1,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3fa3b5
165,Leander Dendoncker,be BEL,DFMF,Napoli,28,1995,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5a7301ae
166,Mattia Destro,it ITA,FW,Empoli,32,1991,15,3,366,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d7d32194
167,Federico Di Francesco,it ITA,FWMF,Lecce,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,6.00,0.00,6.00,6.00,6.00,Matches,1fca9171
168,Raffaele Di Gennaro,it ITA,GK,Inter,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7a4050d5
169,Michele Di Gregorio,it ITA,GK,Monza,26,1997,33,33,2872,31.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e0c8d66
170,Giovanni Di Lorenzo,it ITA,DF,Napoli,29,1993,36,36,3234,35.9,1,6,7,1,0,0,6,0,0.03,0.17,0.19,0.03,0.19,Matches,230a2fac
171,Alessandro Di Pardo,it ITA,MFDF,Cagliari,24,1999,15,2,359,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0ce7038
172,Boulaye Dia,sn SEN,FWMF,Salernitana,26,1996,17,12,1143,12.7,4,0,4,3,1,1,1,0,0.31,0.00,0.31,0.24,0.24,Matches,244bc2c8
173,Federico Dimarco,it ITA,MF,Inter,25,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,0.22,0.26,0.48,0.22,0.48,Matches,970b8574
174,Tiago Djaló,pt POR,DF,Juventus,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2336681
175,Koffi Djidji,ci CIV,DF,Torino,30,1992,13,8,759,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,933d3b51
176,Berat Djimsiti,al ALB,DF,Atalanta,30,1993,37,32,2832,31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,6eee05f1
177,Dodô,br BRA,DF,Fiorentina,24,1998,9,7,523,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b5f7d10b
178,Josh Doig,sct SCO,MFDF,Hellas Verona,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2f69d881
179,Josh Doig,sct SCO,DFMF,Sassuolo,21,2002,16,15,1343,14.9,0,2,2,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,Matches,2f69d881
180,Nicolás Domínguez,ar ARG,MF,Bologna,25,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,20b3a502
181,Giulio Donati,it ITA,DF,Monza,33,1990,4,0,36,0.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,22051fbe
182,Patrick Dorgu,dk DEN,MFDF,Lecce,18,2004,32,17,1564,17.4,2,0,2,2,0,0,6,0,0.12,0.00,0.12,0.12,0.12,Matches,e6536124
183,Alberto Dossena,it ITA,DF,Cagliari,24,1998,35,33,2977,33.1,2,4,6,2,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matches,61efb926
184,Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19,19,1710,19.0,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches,620922ed
185,Ondrej Duda,sk SVK,MF,Hellas Verona,28,1994,32,29,2456,27.3,1,4,5,1,0,1,14,2,0.04,0.15,0.18,0.04,0.18,Matches,79ca3e23
186,Denzel Dumfries,nl NED,MF,Inter,27,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,0.22,0.22,0.44,0.22,0.44,Matches,481c9ece
187,Alfred Duncan,gh GHA,MF,Fiorentina,30,1993,30,24,1888,21.0,2,5,7,2,0,0,2,0,0.10,0.24,0.33,0.10,0.33,Matches,528492ea
188,Paulo Dybala,ar ARG,FWMF,Roma,29,1993,28,25,1959,21.8,13,9,22,6,7,7,3,0,0.60,0.41,1.01,0.28,0.69,Matches,e0921a4f
189,Festy Ebosele,ie IRL,MF,Udinese,20,2002,31,20,1700,18.9,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,dbfa4f16
190,Enzo Ebosse,cm CMR,DF,Udinese,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ba7b4fa
191,Tyronne Ebuehi,ng NGA,DF,Empoli,27,1995,15,11,1099,12.2,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,6af30900
192,Kingsley Ehizibue,nl NED,MF,Udinese,28,1995,23,11,955,10.6,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,76b2817e
193,Emmanuel Ekong,se SWE,FW,Empoli,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c20892ee
194,Caleb Ekuban,gh GHA,FW,Genoa,29,1994,29,10,1131,12.6,4,1,5,4,0,0,0,0,0.32,0.08,0.40,0.32,0.40,Matches,7afbd2c3
195,Elif Elmas,mk MKD,MFFW,Napoli,23,1999,11,4,339,3.8,2,0,2,2,0,0,2,0,0.53,0.00,0.53,0.53,0.53,Matches,cf007308
196,Martin Erlić,hr CRO,DF,Sassuolo,25,1998,32,31,2618,29.1,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,0fee6bda
197,Giovanni Fabbian,it ITA,MF,Bologna,20,2003,27,11,1057,11.7,5,2,7,5,0,0,4,0,0.43,0.17,0.60,0.43,0.60,Matches,f97f9188
198,Nicolò Fagioli,it ITA,MF,Juventus,22,2001,8,4,437,4.9,0,2,2,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matches,366be751
199,Wladimiro Falcone,it ITA,GK,Lecce,28,1995,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f5a610b
200,Davide Faraoni,it ITA,MF,Hellas Verona,31,1991,11,7,602,6.7,0,1,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,aae9d04a
201,Davide Faraoni,it ITA,DF,Fiorentina,31,1991,8,4,392,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,aae9d04a
202,Federico Fazio,ar ARG,DF,Salernitana,36,1987,17,15,1355,15.1,1,0,1,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matches,4e358a2d
203,Jacopo Fazzini,it ITA,MF,Empoli,20,2003,31,14,1232,13.7,1,1,2,1,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches,06b08c45
204,Lewis Ferguson,sct SCO,MF,Bologna,23,1999,31,31,2712,30.1,6,3,9,6,0,0,8,0,0.20,0.10,0.30,0.20,0.30,Matches,ee64a822
205,Andrea Ferraris,it ITA,FW,Monza,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da69a0ef
206,João Ferreira,pt POR,DFMF,Udinese,22,2001,35,18,1822,20.2,0,1,1,0,0,0,9,0,0.00,0.05,0.05,0.00,0.05,Matches,fb37a645
207,Seydou Fini,it ITA,FW,Genoa,17,2006,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6411925d
208,Vincenzo Fiorillo,it ITA,GK,Salernitana,33,1990,4,4,360,4.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,a2565f79
209,Alessandro Florenzi,it ITA,DFMF,Milan,32,1991,31,19,1732,19.2,1,4,5,1,0,0,5,0,0.05,0.21,0.26,0.05,0.26,Matches,e288d4b3
210,Michael Folorunsho,it ITA,MF,Hellas Verona,25,1998,34,33,2781,30.9,5,1,6,5,0,0,5,0,0.16,0.03,0.19,0.16,0.19,Matches,c391a179
211,Davide Frattesi,it ITA,MF,Inter,23,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,0.57,0.28,0.85,0.57,0.85,Matches,2a7d27c1
212,Morten Frendrup,dk DEN,MF,Genoa,22,2001,37,36,3145,34.9,2,5,7,2,0,0,6,0,0.06,0.14,0.20,0.06,0.20,Matches,f4d60499
213,Remo Freuler,ch SUI,MF,Bologna,31,1992,32,30,2624,29.2,1,1,2,1,0,0,9,0,0.03,0.03,0.07,0.03,0.07,Matches,98d2c2c4
214,Gerardo Fusco,it ITA,FW,Salernitana,18,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f83f6de1
215,Matteo Gabbia,it ITA,DF,Milan,23,1999,18,14,1275,14.2,2,1,3,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,Matches,c235e803
216,Gianluca Gaetano,it ITA,MF,Napoli,23,2000,9,1,161,1.8,1,0,1,1,0,0,1,0,0.56,0.00,0.56,0.56,0.56,Matches,3b387cc7
217,Gianluca Gaetano,it ITA,MFFW,Cagliari,23,2000,11,10,745,8.3,4,1,5,3,1,1,1,1,0.48,0.12,0.60,0.36,0.48,Matches,3b387cc7
218,Roberto Gagliardini,it ITA,MFDF,Monza,29,1994,33,29,2360,26.2,1,2,3,1,0,0,5,0,0.04,0.08,0.11,0.04,0.11,Matches,ce30bfc8
219,Pablo Galdames Millán,cl CHI,MF,Genoa,26,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd403465
220,Antonino Gallo,it ITA,DF,Lecce,23,2000,35,30,2490,27.7,0,3,3,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,c74d63ac
221,Luca Garritano,it ITA,MF,Frosinone,29,1994,12,5,485,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1ceeae3e
222,Federico Gatti,it ITA,DF,Juventus,25,1998,32,30,2637,29.3,4,0,4,4,0,0,7,0,0.14,0.00,0.14,0.14,0.14,Matches,18dd3219
223,Francesco Gelli,it ITA,MFDF,Frosinone,26,1996,27,16,1561,17.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,986693ed
224,Luca Gemello,it ITA,GK,Torino,23,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,53e494ec
225,Valentin Gendrey,fr FRA,DF,Lecce,23,2000,37,35,3044,33.8,2,3,5,2,0,0,5,0,0.06,0.09,0.15,0.06,0.15,Matches,822ed0ec
226,Farés Ghedjemis,dz ALG,FW,Frosinone,20,2002,6,1,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,14aac43e
227,Lautaro Gianetti,ar ARG,DF,Udinese,29,1993,7,7,630,7.0,1,0,1,1,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches,e08ac719
228,Mario Gila,es ESP,DF,Lazio,22,2000,21,21,1809,20.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,9c435456
229,Gvidas Gineitis,lt LTU,MF,Torino,19,2004,14,4,538,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,548bd0de
230,Olivier Giroud,fr FRA,FW,Milan,36,1986,35,28,2363,26.3,15,8,23,11,4,5,1,1,0.57,0.30,0.88,0.42,0.72,Matches,16ceb862
231,Edoardo Goldaniga,it ITA,DF,Cagliari,29,1993,13,12,1011,11.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,4b029b31
232,Pierluigi Gollini,it ITA,GK,Napoli,28,1995,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0f7f62f
233,Papu Gómez,ar ARG,FWMF,Monza,35,1988,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e4df551
234,Iron Gomis,fr FRA,MF,Salernitana,23,1999,5,1,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d50130f
235,Joan Gonzàlez,es ESP,MF,Lecce,21,2002,29,13,1291,14.3,1,1,2,1,0,0,6,0,0.07,0.07,0.14,0.07,0.14,Matches,f025eade
236,Nicolás González,ar ARG,MF,Fiorentina,25,1998,29,21,1913,21.3,12,2,14,11,1,3,1,0,0.56,0.09,0.66,0.52,0.61,Matches,2374aaca
237,Alberto Grassi,it ITA,MF,Empoli,28,1995,27,22,1807,20.1,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches,6cc97b6a
238,Mattéo Guendouzi,fr FRA,MF,Lazio,24,1999,33,27,2367,26.3,2,3,5,2,0,0,3,1,0.08,0.11,0.19,0.08,0.19,Matches,5ea8ef20
239,Axel Guessand,fr FRA,DF,Udinese,18,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e04dca4a
240,Albert Guðmundsson,is ISL,FWMF,Genoa,26,1997,35,34,3016,33.5,14,4,18,10,4,5,4,0,0.42,0.12,0.54,0.30,0.42,Matches,b79858d5
241,Emmanuel Gyasi,gh GHA,MF,Empoli,29,1994,33,21,1879,20.9,1,2,3,1,0,0,8,0,0.05,0.10,0.14,0.05,0.14,Matches,f9758dae
242,Norbert Gyömbér,sk SVK,DF,Salernitana,31,1992,22,20,1760,19.6,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,0be276c6
243,Nicolas Haas,ch SUI,MF,Empoli,27,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fa449bba
244,Ridgeciano Haps,sr SUR,MF,Genoa,30,1993,16,7,773,8.6,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,c8d7131c
245,Abdou Harroui,nl NED,MF,Frosinone,25,1998,18,13,1019,11.3,3,3,6,2,1,1,2,0,0.26,0.26,0.53,0.18,0.44,Matches,65fd099c
246,Hans Hateboer,nl NED,MF,Atalanta,29,1994,23,10,1113,12.4,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,3b333ac3
247,Pantelis Hatzidiakos,gr GRE,DF,Cagliari,26,1997,13,13,856,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,78a3c38e
248,Silvan Hefti,ch SUI,MF,Genoa,25,1997,6,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8342731
249,Liam Henderson,sct SCO,MF,Empoli,27,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d7918b13
250,Matheus Henrique,br BRA,MF,Sassuolo,25,1997,31,27,2501,27.8,2,2,4,2,0,0,8,1,0.07,0.07,0.14,0.07,0.14,Matches,a2d9f138
251,Thomas Henry,fr FRA,FW,Hellas Verona,28,1994,18,2,334,3.7,3,0,3,3,0,1,2,2,0.81,0.00,0.81,0.81,0.81,Matches,9ef42479
252,Theo Hernández,fr FRA,DF,Milan,25,1997,32,31,2791,31.0,5,4,9,4,1,2,11,1,0.16,0.13,0.29,0.13,0.26,Matches,d4c9725f
253,Isak Hien,se SWE,DF,Atalanta,24,1999,16,9,937,10.4,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,12806697
254,Isak Hien,se SWE,DF,Hellas Verona,24,1999,10,9,864,9.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,12806697
255,Emil Holm,se SWE,MF,Atalanta,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,0.10,0.10,0.19,0.10,0.19,Matches,c2357b65
256,Martin Hongla,cm CMR,MF,Hellas Verona,25,1998,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b85bf253
257,Sydney van Hooijdonk,nl NED,FW,Bologna,23,2000,9,2,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5b418e15
258,Dean Huijsen,es ESP,DF,Juventus,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,87278bce
259,Dean Huijsen,es ESP,DF,Roma,18,2005,13,4,509,5.7,2,0,2,2,0,0,4,0,0.35,0.00,0.35,0.35,0.35,Matches,87278bce
260,Elseid Hysaj,al ALB,DF,Lazio,29,1994,22,11,1199,13.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2f3452eb
261,Arijon Ibrahimović,de GER,MFFW,Frosinone,17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,f5c4fd91
262,Jonathan Ikone,fr FRA,MF,Fiorentina,25,1998,28,18,1682,18.7,3,1,4,3,0,0,5,0,0.16,0.05,0.21,0.16,0.21,Matches,42eaa028
263,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21,2001,25,11,1061,11.8,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches,c6db4f29
264,Ivan Ilić,rs SRB,MF,Torino,22,2001,31,25,2098,23.3,3,2,5,3,0,0,3,0,0.13,0.09,0.21,0.13,0.21,Matches,bb376bed
265,Samuel Iling-Junior,eng ENG,MF,Juventus,19,2003,24,4,810,9.0,1,2,3,1,0,0,1,0,0.11,0.22,0.33,0.11,0.33,Matches,ba492306
266,Ciro Immobile,it ITA,FW,Lazio,33,1990,31,21,1652,18.4,7,1,8,3,4,4,8,0,0.38,0.05,0.44,0.16,0.22,Matches,4431aed2
267,Gino Infantino,ar ARG,MF,Fiorentina,20,2003,6,0,96,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,546c7f68
268,Gustav Isaksen,dk DEN,FWMF,Lazio,22,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,0.25,0.08,0.34,0.25,0.34,Matches,5715bb71
269,Ardian Ismajli,al ALB,DF,Empoli,26,1996,26,23,2045,22.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6b635f5c
270,Armando Izzo,it ITA,DF,Monza,31,1992,23,20,1650,18.3,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,89976232
271,Filip Jagiełło,pl POL,MF,Genoa,25,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4cdcbc14
272,Jakub Jankto,cz CZE,MF,Cagliari,27,1996,18,13,872,9.7,1,2,3,1,0,0,0,0,0.10,0.21,0.31,0.10,0.31,Matches,1ea5f91c
273,Juan Jesus,br BRA,DF,Napoli,32,1991,24,23,2116,23.5,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,79083382
274,Álex Jiménez,es ESP,DF,Milan,18,2005,3,0,68,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,faa13947
275,Kaio Jorge,br BRA,FW,Frosinone,21,2002,20,8,812,9.0,3,0,3,2,1,2,2,0,0.33,0.00,0.33,0.22,0.22,Matches,0cf465f2
276,Luka Jović,rs SRB,FW,Milan,25,1997,23,8,877,9.7,6,1,7,6,0,0,2,1,0.62,0.10,0.72,0.62,0.72,Matches,4d8cd038
277,Hamed Junior Traorè,ci CIV,MF,Napoli,23,2000,9,5,382,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,570bb4b9
278,Mohamed Kaba,gn GUI,MF,Lecce,21,2001,23,15,1378,15.3,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,517cfb19
279,Christian Kabasele,be BEL,DF,Udinese,32,1991,13,10,861,9.6,1,1,2,1,0,0,5,0,0.10,0.10,0.21,0.10,0.21,Matches,914ab9a1
280,Yayah Kallon,sl SLE,FW,Hellas Verona,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f95f49d2
281,Pierre Kalulu,fr FRA,DF,Milan,23,2000,9,4,374,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85f7d1be
282,Daichi Kamada,jp JPN,MF,Lazio,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches,15b287da
283,Hassane Kamara,ci CIV,MF,Udinese,29,1994,35,27,2225,24.7,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches,19a12bed
284,Yann Karamoh,fr FRA,MF,Torino,25,1998,10,1,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8b66d9cc
285,Jesper Karlsson,se SWE,MF,Bologna,25,1998,7,4,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7952d0c2
286,Rick Karsdorp,nl NED,MFDF,Roma,28,1995,18,14,1191,13.2,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,9f84febe
287,Grigoris Kastanos,cy CYP,MF,Salernitana,25,1998,26,18,1480,16.4,3,3,6,3,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches,2a82aa85
288,Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matches,e19660a8
289,Moise Kean,it ITA,FW,Juventus,23,2000,19,8,654,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3d50bcdb
290,Simon Kjær,dk DEN,DF,Milan,34,1989,20,14,1171,13.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,8b8a56ce
291,Davy Klaassen,nl NED,MF,Inter,30,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,15fd5593
292,Sead Kolašinac,ba BIH,DF,Atalanta,30,1993,30,25,2178,24.2,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,3935e52e
293,Teun Koopmeiners,nl NED,MF,Atalanta,25,1998,34,29,2627,29.2,12,5,17,10,2,2,5,0,0.41,0.17,0.58,0.34,0.51,Matches,a26fb8aa
294,Filip Kostić,rs SRB,MF,Juventus,30,1992,29,26,1815,20.2,0,4,4,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,b1cd37e6
295,Christian Kouamé,ci CIV,MF,Fiorentina,25,1997,23,11,1089,12.1,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,Matches,58e933d2
296,Viktor Kovalenko,ua UKR,MF,Empoli,27,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches,9d60028d
297,Rasmus Kristensen,dk DEN,MFDF,Roma,26,1997,29,19,1744,19.4,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,Matches,39769cff
298,Thomas Kristensen,dk DEN,DF,Udinese,21,2002,26,23,2096,23.3,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,Matches,fadf9a05
299,Nikola Krstović,me MNE,FW,Lecce,23,2000,35,30,2373,26.4,7,1,8,6,1,3,4,1,0.27,0.04,0.30,0.23,0.27,Matches,473803c9
300,Rade Krunić,ba BIH,MF,Milan,29,1993,10,8,687,7.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,817c6964
301,Marash Kumbulla,al ALB,DF,Sassuolo,23,2000,7,3,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a40819d9
302,Justin Kumi,it ITA,MF,Sassuolo,19,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d5f2ff0
303,Berkan Kutlu,tr TUR,MF,Genoa,25,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,794364d7
304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22,2001,34,32,2737,30.4,11,6,17,11,0,0,8,0,0.36,0.20,0.56,0.36,0.56,Matches,dea88efd
305,Giorgi Kvernadze,ge GEO,FW,Frosinone,20,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,70006831
306,Giorgos Kyriakopoulos,gr GRE,MFDF,Monza,27,1996,28,20,1712,19.0,0,3,3,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,0a483542
307,Gianluca Lapadula,pe PER,FW,Cagliari,33,1990,23,14,1205,13.4,3,1,4,2,1,1,3,0,0.22,0.07,0.30,0.15,0.22,Matches,2ead2809
308,Armand Lauriente,fr FRA,MFFW,Sassuolo,24,1998,37,35,2908,32.3,5,4,9,5,0,0,5,0,0.15,0.12,0.28,0.15,0.28,Matches,2d22cea7
309,Valentino Lazaro,at AUT,MF,Torino,27,1996,35,21,1994,22.2,0,4,4,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,016ff750
310,Darko Lazović,rs SRB,MF,Hellas Verona,32,1990,32,22,1928,21.4,3,2,5,2,1,1,0,1,0.14,0.09,0.23,0.09,0.19,Matches,5128bde4
311,Manuel Lazzari,it ITA,DFMF,Lazio,29,1993,24,19,1671,18.6,0,2,2,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,Matches,02caf6e0
312,Nicola Leali,it ITA,GK,Genoa,30,1993,3,2,176,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5f9970a0
313,Rafael Leão,pt POR,MFFW,Milan,24,1999,34,29,2512,27.9,9,9,18,9,0,0,5,0,0.32,0.32,0.64,0.32,0.64,Matches,20730eae
314,Jesper Lindstrøm,dk DEN,FW,Napoli,23,2000,22,2,430,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,37dc1a48
