--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
158,Berat Djimsiti,al ALB,DF,Atalanta,32,1993,34,29,2525,28.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6eee05f1
159,Dodô,br BRA,DFMF,Fiorentina,26,1998,36,36,3134,34.8,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09,Matches,b5f7d10b
160,Josh Doig,sct SCO,DF,Sassuolo,23,2002,30,22,1917,21.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2f69d881
161,Benjamín Domínguez,ar ARG,MF,Bologna,21,2003,15,6,547,6.1,0,3,3,0,0,0,1,0,0.00,0.49,0.49,0.00,0.49,Matches,a83b47fa
162,Alberto Dossena,it ITA,DF,Cagliari,26,1998,12,9,859,9.5,0,1,1,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,61efb926
163,Mamedi Doucouré,fr FRA,DF,Genoa,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7613c133
164,Anastasios Douvikas,gr GRE,FW,Como,25,1999,38,25,2273,25.3,14,1,15,13,1,1,0,0,0.55,0.04,0.59,0.51,0.55,Matches,853ca71c
165,Artem Dovbyk,ua UKR,FW,Roma,28,1997,14,3,393,4.4,3,1,4,3,0,0,0,0,0.69,0.23,0.92,0.69,0.92,Matches,5b847bb0
166,Denzel Dumfries,nl NED,MF,Inter,29,1996,20,15,1325,14.7,3,1,4,3,0,0,2,0,0.20,0.07,0.27,0.20,0.27,Matches,481c9ece
167,Rafiu Durosinmi,ng NGA,FW,Pisa,22,2003,12,4,432,4.8,1,1,2,1,0,0,1,1,0.21,0.21,0.42,0.21,0.42,Matches,e7173214
168,Paulo Dybala,ar ARG,MFFW,Roma,31,1993,22,15,1354,15.0,2,6,8,2,0,1,0,0,0.13,0.40,0.53,0.13,0.53,Matches,e0921a4f
169,Edin Džeko,ba BIH,FW,Fiorentina,39,1986,11,2,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3bb7f478
170,Enzo Ebosse,cm CMR,DF,Hellas Verona,26,1999,4,3,214,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ba7b4fa
171,Enzo Ebosse,cm CMR,DF,Torino,26,1999,13,13,1115,12.4,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,9ba7b4fa
172,Andrias Edmundsson,fo FRO,DF,Hellas Verona,24,2000,15,15,1319,14.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7131f38f
173,Kingsley Ehizibue,nl NED,MFDF,Udinese,30,1995,32,20,1811,20.1,2,0,2,2,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,76b2817e
174,Jeff Ekhator,it ITA,FWMF,Genoa,18,2006,30,9,956,10.6,3,0,3,3,0,0,3,0,0.28,0.00,0.28,0.28,0.28,Matches,faf739d2
175,Jurgen Ekkelenkamp,nl NED,MF,Udinese,25,2000,31,27,2186,24.3,5,3,8,5,0,0,1,0,0.21,0.12,0.33,0.21,0.33,Matches,73d6a176
176,Caleb Ekuban,gh GHA,FWMF,Genoa,31,1994,31,6,994,11.0,4,1,5,4,0,0,0,0,0.36,0.09,0.45,0.36,0.45,Matches,7afbd2c3
177,Mikael Ellertsson,is ISL,MF,Genoa,23,2002,36,31,2767,30.7,1,1,2,1,0,0,1,1,0.03,0.03,0.07,0.03,0.07,Matches,c55967eb
178,Elif Elmas,mk MKD,MFFW,Napoli,25,1999,33,20,1783,19.8,1,3,4,1,0,0,3,0,0.05,0.15,0.20,0.05,0.20,Matches,cf007308
179,Nesta Elphege,fr FRA,FW,Parma,24,2001,9,2,309,3.4,2,1,3,2,0,0,0,0,0.58,0.29,0.87,0.58,0.87,Matches,a3f86b82
180,Francesco Esposito,it ITA,FW,Inter,20,2005,35,15,1571,17.5,7,3,10,7,0,0,1,0,0.40,0.17,0.57,0.40,0.57,Matches,041e5f1f
181,Sebastiano Esposito,it ITA,FWMF,Cagliari,23,2002,36,34,2675,29.7,7,5,12,6,1,1,6,0,0.24,0.17,0.40,0.20,0.37,Matches,7ff93107
182,Tomás Esteves,pt POR,DFMF,Pisa,23,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,20ffe5b9
183,Nahuel Estévez,ar ARG,MF,Parma,29,1995,32,9,1049,11.7,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,cec60a2f
184,Pervis Estupiñán,ec ECU,MF,Milan,27,1998,19,13,1034,11.5,1,1,2,1,0,0,5,1,0.09,0.09,0.17,0.09,0.17,Matches,d38fdf53
185,Giovanni Fabbian,it ITA,MF,Bologna,22,2003,14,8,705,7.8,2,0,2,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,f97f9188
186,Giovanni Fabbian,it ITA,MF,Fiorentina,22,2003,15,4,468,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f97f9188
187,Alieu Fadera,gm GAM,FW,Sassuolo,23,2001,28,8,987,11.0,2,1,3,2,0,0,5,0,0.18,0.09,0.27,0.18,0.27,Matches,53210e42
188,Nicolò Fagioli,it ITA,MF,Fiorentina,24,2001,33,30,2554,28.4,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18,Matches,366be751
189,Wladimiro Falcone,it ITA,GK,Lecce,30,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f5a610b
190,Jacopo Fazzini,it ITA,MFFW,Fiorentina,22,2003,20,5,584,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,06b08c45
191,Mattia Felici,it ITA,MF,Cagliari,24,2001,12,4,412,4.6,2,1,3,2,0,0,3,0,0.44,0.22,0.66,0.44,0.66,Matches,38aa2612
192,Pedro Felipe,br BRA,DF,Sassuolo,21,2004,3,1,129,1.4,0,1,1,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,Matches,e95e9749
193,Evan Ferguson,ie IRL,FW,Roma,20,2004,16,10,773,8.6,3,2,5,3,0,0,1,0,0.35,0.23,0.58,0.35,0.58,Matches,4596da74
194,Lewis Ferguson,sct SCO,MF,Bologna,25,1999,27,17,1601,17.8,1,0,1,1,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches,ee64a822
195,Seydou Fini,it ITA,FW,Genoa,19,2006,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6411925d
196,Romano Floriani,it ITA,MF,Cremonese,22,2003,28,12,1168,13.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,e19e0ca1
197,Sadik Fofana,tg TOG,MF,Lecce,22,2003,5,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ed58e6b
198,Youssouf Fofana,fr FRA,MF,Milan,26,1999,33,28,2203,24.5,2,3,5,2,0,0,4,0,0.08,0.12,0.20,0.08,0.20,Matches,822d51d7
199,Francesco Folino,it ITA,DF,Cremonese,23,2002,18,7,722,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,051104b5
200,Michael Folorunsho,it ITA,MFFW,Cagliari,27,1998,27,24,1999,22.2,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,c391a179
201,Niccolò Fortini,it ITA,MF,Fiorentina,19,2006,16,2,541,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ed336580
202,Christian Frangella,it ITA,MF,Sassuolo,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ed1e1ae6
203,Davide Frattesi,it ITA,MF,Inter,25,1999,22,3,569,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a7d27c1
204,Morten Frendrup,dk DEN,MF,Genoa,24,2001,36,35,3081,34.2,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,f4d60499
205,Martin Frese,dk DEN,MFDF,Hellas Verona,27,1998,31,27,2408,26.8,2,0,2,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,b910e9c0
206,Remo Freuler,ch SUI,MF,Bologna,33,1992,29,26,2213,24.6,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,Matches,98d2c2c4
207,Niclas Füllkrug,de GER,FW,Milan,32,1993,20,3,659,7.3,1,0,1,1,0,1,0,0,0.14,0.00,0.14,0.14,0.14,Matches,4f16405e
208,Alessio Furlanetto,it ITA,GK,Lazio,23,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,95d9f4dd
209,Matteo Gabbia,it ITA,DF,Milan,25,1999,30,28,2530,28.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,c235e803
210,Tiago Gabriel,pt POR,DF,Lecce,20,2004,37,36,3219,35.8,2,0,2,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,19452285
211,Gianluca Gaetano,it ITA,MFFW,Cagliari,25,2000,33,21,1912,21.2,2,4,6,2,0,0,4,0,0.09,0.19,0.28,0.09,0.28,Matches,3b387cc7
212,Roberto Gagliardini,it ITA,MF,Hellas Verona,31,1994,29,25,2272,25.2,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches,ce30bfc8
213,Antonino Gallo,it ITA,DF,Lecce,25,2000,37,34,3056,34.0,0,4,4,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,c74d63ac
214,Omri Gandelman,il ISR,MFFW,Lecce,25,2000,19,10,975,10.8,2,1,3,2,0,0,0,0,0.18,0.09,0.28,0.18,0.28,Matches,e4b121b3
215,Ulisses Garcia,ch SUI,DF,Sassuolo,29,1996,13,10,943,10.5,1,2,3,1,0,0,3,0,0.10,0.19,0.29,0.10,0.29,Matches,c952f633
216,Federico Gatti,it ITA,DF,Juventus,27,1998,21,12,1093,12.1,2,0,2,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches,18dd3219
217,David de Gea,es ESP,GK,Fiorentina,34,1990,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ba6d84e
218,Daniele Ghilardi,it ITA,DF,Roma,22,2003,23,9,1097,12.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9cedad4b
219,Andrea Ghion,it ITA,MF,Sassuolo,25,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f24b3eb
220,Mario Gila,es ESP,DF,Lazio,24,2000,31,31,2472,27.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,9c435456
221,Billy Gilmour,sct SCO,MF,Napoli,24,2001,17,8,805,8.9,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,df10e27c
222,Santiago Giménez,mx MEX,FW,Milan,24,2001,16,11,892,9.9,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,37337aea
223,Gvidas Gineitis,lt LTU,MF,Torino,21,2004,29,23,1756,19.5,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,548bd0de
224,Giovane,br BRA,FWMF,Hellas Verona,21,2003,21,19,1533,17.0,3,4,7,3,0,0,2,0,0.18,0.23,0.41,0.18,0.41,Matches,1b567cdc
225,Giovane,br BRA,MFFW,Napoli,21,2003,12,2,338,3.8,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,1b567cdc
226,Saba Goglichidze,ge GEO,DF,Udinese,21,2004,8,4,424,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,011d370e
227,Edoardo Goldaniga,it ITA,DF,Como,31,1993,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b029b31
228,Nicolás González,ar ARG,FWMF,Juventus,27,1998,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2374aaca
229,Olaf Gorter,nl NED,MF,Lecce,20,2005,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b2e8e08
230,Robin Gosens,de GER,DFMF,Fiorentina,31,1994,26,24,1881,20.9,3,1,4,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matches,2d970560
231,Alberto Grassi,it ITA,MF,Cremonese,30,1995,30,18,1753,19.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,6cc97b6a
232,Jacopo Grossi,it ITA,MF,Genoa,18,2006,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,61d31a52
233,Albert Grønbaek,dk DEN,MF,Genoa,24,2001,4,1,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0da5076f
234,Mattéo Guendouzi,fr FRA,MF,Lazio,26,1999,16,16,1428,15.9,2,1,3,2,0,0,5,1,0.13,0.06,0.19,0.13,0.19,Matches,5ea8ef20
235,Idrissa Guèye,sn SEN,FW,Udinese,18,2006,19,1,421,4.7,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,bfecfbde
236,Miguel Gutiérrez,es ESP,MFDF,Napoli,24,2001,28,15,1488,16.5,1,1,2,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,Matches,7e98cff1
237,Albert Guðmundsson,is ISL,FWMF,Fiorentina,28,1997,33,27,2250,25.0,5,4,9,2,3,3,4,1,0.20,0.16,0.36,0.08,0.24,Matches,b79858d5
238,Jack Harrison,eng ENG,FWMF,Fiorentina,28,1996,15,10,981,10.9,1,3,4,1,0,0,1,0,0.09,0.28,0.37,0.09,0.37,Matches,aa849a12
239,Abdou Harroui,nl NED,MF,Hellas Verona,27,1998,23,11,907,10.1,1,0,1,0,1,1,3,0,0.10,0.00,0.10,0.00,0.00,Matches,65fd099c
240,Torbjørn Heggem,no NOR,DF,Bologna,26,1999,27,23,2113,23.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,834fea76
241,Eivind Helland,no NOR,DF,Bologna,20,2005,6,6,484,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c6218f7a
242,Luis Henrique,br BRA,MF,Inter,23,2001,30,18,1624,18.0,1,2,3,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,Matches,f36d5624
243,Mario Hermoso,es ESP,DF,Roma,30,1995,27,25,2085,23.2,3,2,5,3,0,0,9,0,0.13,0.09,0.22,0.13,0.22,Matches,555f3a0b
244,Hernani,br BRA,MF,Parma,31,1994,4,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6f5ead86
245,Isak Hien,se SWE,DF,Atalanta,26,1999,28,20,1970,21.9,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,12806697
246,Malthe Hojholt,dk DEN,MF,Pisa,24,2001,17,9,850,9.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b52b9079
247,Emil Holm,se SWE,DF,Bologna,25,2000,11,8,655,7.3,1,4,5,1,0,0,3,1,0.14,0.55,0.69,0.14,0.69,Matches,c2357b65
248,Emil Holm,se SWE,MF,Juventus,25,2000,7,2,230,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c2357b65
249,Elseid Hysaj,al ALB,DF,Lazio,31,1994,5,1,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f3452eb
250,Rasmus Højlund,dk DEN,FW,Napoli,22,2003,33,32,2750,30.6,12,5,17,11,1,1,1,0,0.39,0.16,0.56,0.36,0.52,Matches,491a433d
251,Edoardo Iannoni,it ITA,MF,Sassuolo,24,2001,15,1,260,2.9,1,0,1,1,0,0,3,0,0.35,0.00,0.35,0.35,0.35,Matches,59f33d97
252,Riyad Idrissi,it ITA,MFDF,Cagliari,20,2005,23,4,783,8.7,2,0,2,2,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches,39003cd3
253,Jay Idzes,id IDN,DF,Sassuolo,25,2000,35,35,3061,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a54ef587
254,Ivan Ilić,rs SRB,MF,Torino,24,2001,8,5,416,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bb376bed
255,Samuel Iling-Junior,eng ENG,MF,Pisa,21,2003,5,1,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ba492306
256,Emirhan İlkhan,tr TUR,MF,Torino,21,2004,19,13,1001,11.1,1,2,3,1,0,0,2,1,0.09,0.18,0.27,0.09,0.27,Matches,a47c6309
257,Ciro Immobile,it ITA,FW,Bologna,35,1990,6,2,193,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4431aed2
258,Isaac,br BRA,FW,Hellas Verona,21,2004,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f689c342
259,Gustav Isaksen,dk DEN,FW,Lazio,24,2001,30,18,1593,17.7,5,1,6,5,0,0,0,0,0.28,0.06,0.34,0.28,0.34,Matches,5715bb71
260,Ardian Ismajli,al ALB,DF,Torino,28,1996,25,21,1906,21.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,6b635f5c
261,Franco Israel,uy URU,GK,Torino,25,2000,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1f994616
262,Ardon Jashari,ch SUI,MF,Milan,23,2002,14,7,701,7.8,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,889588db
263,Gaby Jean,fr FRA,DF,Lecce,25,2000,7,1,197,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5f130a19
264,Oliver Jensen,dk DEN,MF,Parma,23,2002,34,19,1840,20.4,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,53e442e2
265,Juan Jesus,br BRA,DF,Napoli,34,1991,24,19,1675,18.6,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches,79083382
266,Álex Jiménez,es ESP,DF,Milan,20,2005,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,faa13947
267,Þórir Jóhann Helgason,is ISL,MF,Lecce,24,2000,8,1,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc765618
268,Dennis Johnsen,no NOR,MFFW,Cremonese,27,1998,11,5,390,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches,66784dee
269,Mohamed Kaba,gn GUI,MF,Lecce,23,2001,15,5,633,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,517cfb19
270,Christian Kabasele,be BEL,DF,Udinese,34,1991,30,28,2247,25.0,3,0,3,3,0,0,5,1,0.12,0.00,0.12,0.12,0.12,Matches,914ab9a1
271,Pierre Kalulu,fr FRA,DFMF,Juventus,25,2000,37,37,3281,36.5,2,4,6,2,0,0,4,1,0.05,0.11,0.16,0.05,0.16,Matches,85f7d1be
272,Hassane Kamara,ci CIV,MFDF,Udinese,31,1994,26,22,1861,20.7,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,19a12bed
273,Jesper Karlström,se SWE,MF,Udinese,30,1995,36,36,3146,35.0,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,e0a1f4eb
274,Grigoris Kastanos,cy CYP,MF,Hellas Verona,27,1998,6,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a82aa85
275,Moise Kean,it ITA,FW,Fiorentina,25,2000,26,23,2036,22.6,8,1,9,6,2,2,4,0,0.35,0.04,0.40,0.27,0.31,Matches,3d50bcdb
276,Mandela Keita,be BEL,MF,Parma,23,2002,37,36,2979,33.1,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,Matches,f5692b25
277,Lloyd Kelly,eng ENG,DF,Juventus,26,1998,35,33,2996,33.3,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,f31def1e
278,Marc-Oliver Kempf,de GER,DF,Como,30,1995,34,27,2326,25.8,4,1,5,4,0,0,3,0,0.15,0.04,0.19,0.15,0.19,Matches,815c314f
279,Kialonda,ao ANG,DF,Lecce,27,1997,23,21,1830,20.3,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,34e4dc3b
280,Semih Kılıçsoy,tr TUR,FW,Cagliari,19,2005,22,11,975,10.8,4,0,4,4,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches,3064f033
281,Sead Kolašinac,ba BIH,DF,Atalanta,32,1993,19,15,1212,13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3935e52e
282,Ismaël Koné,ca CAN,MF,Sassuolo,23,2002,35,33,2737,30.4,6,0,6,6,0,0,5,1,0.20,0.00,0.20,0.20,0.20,Matches,e0220b70
283,Manu Koné,fr FRA,MF,Roma,24,2001,29,28,2456,27.3,2,3,5,2,0,0,2,0,0.07,0.11,0.18,0.07,0.18,Matches,86574238
284,Teun Koopmeiners,nl NED,MFDF,Juventus,27,1998,33,18,1827,20.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,a26fb8aa
285,Odilon Kossounou,ci CIV,DF,Atalanta,24,2001,19,10,988,11.0,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,1f3afdcb
286,Filip Kostić,rs SRB,MF,Juventus,32,1992,18,4,479,5.3,3,1,4,3,0,0,1,0,0.56,0.19,0.75,0.56,0.75,Matches,b1cd37e6
287,Eddy Kouadio,ci CIV,DF,Fiorentina,19,2006,3,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7067db90
288,Christian Kouamé,ci CIV,FWMF,Fiorentina,27,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58e933d2
289,Christ-Owen Kouassi,fr FRA,DF,Lecce,22,2003,4,3,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b494ff3
290,Thomas Kristensen,dk DEN,DF,Udinese,23,2002,28,28,2472,27.5,3,0,3,3,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,fadf9a05
291,Nikola Krstović,me MNE,FW,Atalanta,25,2000,33,18,1791,19.9,10,5,15,10,0,0,4,0,0.50,0.25,0.75,0.50,0.75,Matches,473803c9
292,Nicolas-Gerrit Kühn,de GER,MF,Como,25,2000,23,6,665,7.4,1,1,2,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches,1e70c324
293,Sandro Kulenović,hr CRO,FW,Torino,25,1999,13,3,300,3.3,0,1,1,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches,981e1bee
294,Gael Lafont,fr FRA,FW,Genoa,19,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4f5a4218
295,Tariq Lamptey,gh GHA,MF,Fiorentina,24,2000,2,1,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4e433d4
296,Noa Lang,nl NED,FWMF,Napoli,26,1999,18,7,666,7.4,1,2,3,1,0,0,2,0,0.14,0.27,0.41,0.14,0.41,Matches,8e034340
297,Armand Lauriente,fr FRA,FW,Sassuolo,26,1998,38,33,2592,28.8,7,9,16,7,0,0,4,0,0.24,0.31,0.56,0.24,0.56,Matches,2d22cea7
298,Matteo Lavelli,it ITA,FW,Inter,18,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07107203
299,Valentino Lazaro,at AUT,MF,Torino,29,1996,31,26,2252,25.0,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,016ff750
300,Manuel Lazzari,it ITA,DF,Lazio,31,1993,23,9,938,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,02caf6e0
301,Andréa Le Borgne,fr FRA,MF,Como,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04949089
302,Nicola Leali,it ITA,GK,Genoa,32,1993,22,21,1847,20.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,5f9970a0
303,Rafael Leão,pt POR,FW,Milan,26,1999,29,23,1851,20.6,9,3,12,7,2,2,5,0,0.44,0.15,0.58,0.34,0.49,Matches,20730eae
304,Mehdi Léris,dz ALG,MF,Pisa,27,1998,34,21,1900,21.1,2,3,5,2,0,0,2,0,0.09,0.14,0.24,0.09,0.24,Matches,7d3cbc67
305,Luca Lezzerini,it ITA,GK,Fiorentina,30,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9c32262
306,Luca Lipani,it ITA,MF,Sassuolo,20,2005,24,10,1034,11.5,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,1dc5a029
307,Pol Lirola,es ESP,MF,Hellas Verona,27,1997,6,3,305,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ff800ed8
308,Joseph Liteta,zm ZAM,MF,Cagliari,19,2006,4,4,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,319eb631
309,Stanislav Lobotka,sk SVK,MF,Napoli,30,1994,32,29,2431,27.0,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matches,e1cbb531
310,Manuel Locatelli,it ITA,MF,Juventus,27,1998,36,36,2994,33.3,1,2,3,1,0,1,9,0,0.03,0.06,0.09,0.03,0.09,Matches,a8a874f1
311,Ruben Loftus-Cheek,eng ENG,MFFW,Milan,29,1996,28,12,1133,12.6,3,1,4,3,0,0,2,0,0.24,0.08,0.32,0.24,0.32,Matches,e97fd090
312,Ademola Lookman,ng NGA,FWMF,Atalanta,27,1997,12,9,795,8.8,2,0,2,2,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,7c104bb7
313,Dachi Lordkipanidze,ge GEO,MF,Cremonese,20,2005,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7332349
314,Lorran,br BRA,FW,Pisa,19,2006,9,0,122,1.4,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74,Matches,f87b8eed
315,Simone Lottici Tessadri,it ITA,MF,Cremonese,19,2006,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b30e7a5
316,Sandi Lovrić,si SVN,MF,Udinese,27,1998,6,1,161,1.8,0,1,1,0,0,0,1,0,0.00,0.56,0.56,0.00,0.56,Matches,966eea58
